race_id,driver_id,lapno,race_progress,pit_stops_so_far,current_compound,race_track,fulfilled_second_compound,is_wet_race,is_raining,minutes_rain,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,y_compound,gap_behind_s_missing,tyre_age_diff_to_ahead_missing,rejoin_gap_ahead_est_s_missing,rejoin_gap_behind_est_s_missing
6,2,22,0.5,1,SOFT,Belgian Grand Prix,0,0,0,0.0,17.528000000000247,-1.1102230246251565e-16,0.0,5.5479999999997744,10.081000000000133,MEDIUM,0,1,0,0
6,3,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.2959999999999923,3.0,0.0,5.486999999999995,4.328500000000076,SOFT,0,1,0,1
6,3,26,0.5909090909090909,1,SOFT,Belgian Grand Prix,0,0,0,0.0,37.26600000000008,-1.1102230246251565e-16,24.0,36.60500000000002,9.364999999999782,MEDIUM,0,0,0,0
6,5,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.4120000000000061,2.0,0.0,21.663999999999987,4.328500000000076,MEDIUM,0,1,0,1
6,5,2,0.045454545454545414,1,MEDIUM,Belgian Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,3.0,7.1854999999995925,4.328500000000076,SOFT,1,0,1,1
6,5,29,0.6590909090909091,2,SOFT,Belgian Grand Prix,1,0,0,0.0,-8.675000000000182,-1.1102230246251565e-16,24.0,0.9710000000000036,6.608000000000175,MEDIUM,0,0,0,0
6,6,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,2.633999999999986,2.0,0.0,19.03,4.328500000000076,HARD,0,1,0,1
6,6,22,0.5,1,HARD,Belgian Grand Prix,0,0,0,0.0,8.937999999999647,1.0,0.0,14.138000000000376,4.328500000000076,SOFT,0,0,0,1
6,8,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,0.7180000000000177,2.0,0.0,3.0859999999999843,4.328500000000076,SOFT,0,1,0,1
6,8,25,0.5681818181818182,1,SOFT,Belgian Grand Prix,0,0,0,0.0,19.202999999999975,-1.1102230246251565e-16,0.0,3.2229999999999563,3.28899999999976,MEDIUM,0,0,0,0
6,9,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.3260000000000218,4.0,0.0,6.782999999999987,4.328500000000076,SOFT,0,1,0,1
6,9,23,0.5227272727272727,1,SOFT,Belgian Grand Prix,0,0,0,0.0,1.7339999999999227,1.0,5.0,1.9960000000000946,5.152999999999793,SOFT,0,0,0,0
6,10,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,2.384999999999991,3.0,0.0,8.109000000000009,4.328500000000076,SOFT,0,1,0,1
