num__race_progress,num__pit_stops_so_far,num__minutes_rain,num__gap_behind_s,num__n_cars_within_5s_ahead,num__tyre_age_diff_to_ahead,num__rejoin_gap_ahead_est_s,num__rejoin_gap_behind_est_s,cat__current_compound,cat__race_track,cat__fulfilled_second_compound,cat__rained_yet,cat__is_raining,y_compound_int,y_compound
0.21180571934544593,-0.7367987574615237,-0.12312584027520622,-0.12492765503922176,-0.6255191520372567,2.129366280450152,-0.361521681418125,-0.2432678410554011,2.0,1.0,0.0,0.0,0.0,0,HARD
-1.735589215120749,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,1.279809322280346,-0.49378850293931936,0.7745923872354404,-0.2432678410554011,2.0,1.0,0.0,0.0,0.0,2,MEDIUM
1.1855031865785433,-0.7367987574615237,-0.12312584027520622,-0.06331082479036648,-0.6255191520372567,0.2124454772039998,-0.4298130568690435,0.10330806516155608,0.0,1.0,0.0,0.0,0.0,2,MEDIUM
0.8110041607196596,-0.7367987574615237,-0.12312584027520622,-0.22426127594135714,0.009590339401944224,2.2302568490420547,0.333711301603788,-0.2432678410554011,0.0,1.0,0.0,0.0,0.0,2,MEDIUM
0.8110041607196596,-0.7367987574615237,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.2920073657555139,1.0527793137046337,-0.2432678410554011,0.0,1.0,0.0,0.0,0.0,2,MEDIUM
-0.461001151249307,-0.7367987574615237,-0.12312584027520622,0.04854606409173457,-0.6255191520372567,-0.5946790715312221,-0.7325714880348136,-0.42140785685092363,3.0,2.0,0.0,0.0,0.0,0,HARD
0.03617858997714195,-0.7367987574615237,-0.12312584027520622,-0.0981172785187332,-0.6255191520372567,-0.49378850293931936,-0.33467379753991244,0.6770244883760997,3.0,2.0,0.0,0.0,0.0,0,HARD
-0.31894979661317874,-0.7367987574615237,-0.12312584027520622,-0.1921887750818655,0.6446998308411451,-0.49378850293931936,-0.22159131407263377,0.1600931944109285,2.0,2.0,0.0,0.0,0.0,0,HARD
0.03617858997714195,-0.7367987574615237,-0.12312584027520622,0.1265960088964553,-0.6255191520372567,1.5240228688987356,-0.5157798471425613,-0.15337138291975744,2.0,2.0,0.0,0.0,0.0,0,HARD
-0.03484708734092255,-0.7367987574615237,-0.12312584027520622,0.14685077800021495,0.6446998308411451,2.129366280450152,-0.37236795869564154,-0.31316953537085995,3.0,2.0,0.0,0.0,0.0,2,MEDIUM
-0.24792411929511468,-0.7367987574615237,-0.12312584027520622,0.4872132115027233,0.009590339401944224,-0.19111679716361116,0.5440085665952713,-0.16606139302429554,3.0,2.0,0.0,0.0,0.0,0,HARD
-0.38997547393124277,-0.7367987574615237,-0.12312584027520622,-0.0997047350232387,0.009590339401944224,-0.49378850293931936,0.4582426333083846,-0.2432678410554011,2.0,2.0,0.0,0.0,0.0,0,HARD
0.10720426729520575,0.3400049602119876,-0.12312584027520622,0.7393542196346081,-0.6255191520372567,0.010664340020194334,2.136670565836917,0.29125884507152616,0.0,2.0,1.0,0.0,0.0,3,SOFT
-0.1058727646589866,-0.7367987574615237,-0.12312584027520622,0.01894294001702037,0.6446998308411451,1.6249134374906382,-0.08105837576725003,-0.3718741619469998,3.0,2.0,0.0,0.0,0.0,0,HARD
0.03617858997714195,-0.7367987574615237,-0.12312584027520622,-0.12913147504188782,-0.6255191520372567,-0.7964602087150275,-0.5684713299659845,-0.4503069554924068,3.0,2.0,0.0,0.0,0.0,0,HARD
-1.7394633429744615,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.49378850293931936,1.784769125278064,-0.2432678410554011,2.0,2.0,0.0,0.0,0.0,0,HARD
-0.24792411929511468,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,1.4231323003068328,2.132452569117883,-0.2432678410554011,0.0,2.0,0.0,0.0,0.0,3,SOFT
-0.03484708734092255,-0.7367987574615237,-0.12312584027520622,0.18403841648532654,0.009590339401944224,1.725804006082541,-0.4570626547205482,1.8001970213699559,2.0,2.0,0.0,0.0,0.0,0,HARD
0.2492556219313343,0.3400049602119876,-0.12312584027520622,0.20061851775457515,-0.6255191520372567,-0.6955696401231248,1.7405688715640406,-0.3495773343189684,0.0,2.0,1.0,0.0,0.0,3,SOFT
-0.03484708734092255,-0.7367987574615237,-0.12312584027520622,-0.1560594409330909,-0.6255191520372567,1.5240228688987356,-0.5782463699814903,-0.1492124720451553,3.0,2.0,0.0,0.0,0.0,2,MEDIUM
-0.17689844197705062,-0.7367987574615237,-0.12312584027520622,0.28657634773912816,0.009590339401944224,1.6249134374906382,-0.6905923778311023,1.2859850152843295,3.0,2.0,0.0,0.0,0.0,0,HARD
-0.532026828567371,-0.7367987574615237,-0.12312584027520622,0.0425196088431607,-0.6255191520372567,-0.49378850293931936,-0.7119501707417912,-0.34900015213667596,3.0,2.0,0.0,0.0,0.0,0,HARD
-0.1058727646589866,-0.7367987574615237,-0.12312584027520622,0.16910456640592061,0.6446998308411451,1.8266945746744436,-0.603487397966778,-0.17981779053262567,3.0,2.0,0.0,0.0,0.0,0,HARD
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,0.12565529393083286,0.009590339401944224,-0.49378850293931936,-0.6656861114902348,-0.42396718661991045,3.0,3.0,0.0,0.0,0.0,0,HARD
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,-0.09423682928550195,-0.6255191520372567,-0.49378850293931936,-0.6123920577069647,-0.3313514406046978,2.0,3.0,0.0,0.0,0.0,0,HARD
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,-0.1871618294842714,0.009590339401944224,-0.19111679716361116,-0.5736936116181119,2.5580785492111695,3.0,3.0,0.0,0.0,0.0,0,HARD
0.16222415817539645,0.3400049602119876,-0.12312584027520622,-0.09888160942830398,0.6446998308411451,-0.49378850293931936,-0.7187123559580173,2.124645388959242,0.0,3.0,1.0,0.0,0.0,2,MEDIUM
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,-0.150268164425926,0.6446998308411451,-0.49378850293931936,0.43601446012240674,1.7539691274176348,2.0,3.0,0.0,0.0,0.0,0,HARD
-0.24392267268564646,-0.7367987574615237,-0.12312584027520622,-0.0556675156946185,0.009590339401944224,0.918679457347319,-0.6089774889344234,-0.4030659935065158,2.0,3.0,0.0,0.0,0.0,0,HARD
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,-0.068514154444019,-0.6255191520372567,-0.49378850293931936,-0.5077455676777545,-0.40034670562697106,3.0,3.0,0.0,0.0,0.0,0,HARD
-0.1859016968483547,-0.7367987574615237,-0.12312584027520622,-0.13859741938355696,-0.6255191520372567,1.2213511631230274,-0.7421456710637038,-0.37427353360541665,3.0,3.0,0.0,0.0,0.0,0,HARD
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,1.5415489065767585,1.279809322280346,-0.49378850293931936,0.8037166502953954,1.5512488819658135,2.0,3.0,0.0,0.0,0.0,0,HARD
-0.9401743827331481,-0.7367987574615237,-0.12312584027520622,-0.06060626926418008,-0.6255191520372567,-0.49378850293931936,-0.11982377418498992,2.196626538711977,3.0,3.0,0.0,0.0,0.0,0,HARD
1.9608744091314425,0.3400049602119876,-0.12312584027520622,0.556179377420567,-0.6255191520372567,1.4231323003068328,1.6511322768466863,-0.23596308733974228,0.0,3.0,1.0,0.0,0.0,2,MEDIUM
-1.7524680444552336,1.4168086778854987,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,-0.49378850293931936,1.463665756000994,-0.2432678410554011,2.0,3.0,0.0,0.0,0.0,0,HARD
0.5103500131991476,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,1.8266945746744436,4.790192216078376,-0.2432678410554011,0.0,3.0,0.0,0.0,0.0,0,HARD
1.9608744091314425,1.4168086778854987,-0.12312584027520622,-0.0997047350232387,-0.6255191520372567,1.5240228688987356,4.41499136507154,-0.2432678410554011,0.0,3.0,0.0,0.0,0.0,5,nan
-0.4179856001975217,-0.7367987574615237,-0.12312584027520622,-0.19730391270749215,0.009590339401944224,-0.49378850293931936,0.03992448250707647,1.5663382637287926,2.0,3.0,0.0,0.0,0.0,0,HARD
