race_id,driver_id,lapno,race_progress,position,fcy_status,pit_stops_so_far,tyre_change_pursuer,track_category,y_pit,current_compound,lap_time,interval,tyre_age,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,close_ahead,race_track,rained_yet,is_raining,minutes_rain,fulfilled_second_compound
33,3,50,0.78125,1,1,5,False,2,0,SOFT,78.157,0.0,4.0,-143.83799999999974,0,,1.0789500000000771,2.65204999999969,1,German Grand Prix,1,1,83.62533333333333,1
33,3,51,0.796875,1,0,5,False,2,0,SOFT,78.145,0.0,5.0,9.150000000000546,0,,0.5450000000000728,20.536000000000055,1,German Grand Prix,1,1,84.92775,1
33,3,52,0.8125,1,3,5,False,2,0,SOFT,78.018,0.0,6.0,9.75,0,,137.0353499999992,0.4966500000000451,0,German Grand Prix,1,1,86.22805,1
33,3,53,0.828125,1,4,5,False,2,0,SOFT,77.982,0.0,7.0,10.217000000000551,0,,134.20534999999927,0.963650000000598,0,German Grand Prix,1,1,87.52775,1
33,3,54,0.84375,1,4,5,False,2,0,SOFT,78.406,0.0,8.0,9.88300000000072,0,,133.68434999999954,0.6296500000007654,0,German Grand Prix,1,1,88.83451666666667,1
33,3,55,0.859375,1,4,5,False,2,0,SOFT,77.912,0.0,9.0,10.351000000000568,0,,131.54234999999971,1.0976500000006126,0,German Grand Prix,1,1,90.13305,1
33,3,56,0.875,1,4,5,False,2,0,SOFT,77.864,0.0,10.0,11.221999999999753,0,,130.03035,1.9686499999997975,0,German Grand Prix,1,1,91.43078333333334,1
33,3,57,0.890625,1,4,5,False,2,0,SOFT,106.78,0.0,11.0,10.404999999999744,0,,120.54535000000033,1.1516499999997905,0,German Grand Prix,1,1,93.21045,1
33,3,58,0.90625,1,4,5,False,2,0,SOFT,124.908,0.0,12.0,5.1299999999992,0,,4.123350000000755,2.958649999999579,0,German Grand Prix,1,1,95.29225,1
33,3,59,0.921875,1,0,5,False,2,0,SOFT,130.518,0.0,13.0,0.925000000000182,0,,10.492999999999483,,0,German Grand Prix,1,1,97.46755,1
33,3,60,0.9375,1,0,5,False,2,0,SOFT,77.121,0.0,14.0,1.555000000000291,0,,8.050999999999476,,1,German Grand Prix,1,1,98.7529,1
33,3,61,0.953125,1,0,5,False,2,0,SOFT,76.645,0.0,15.0,2.6179999999994834,0,,5.045000000000073,,0,German Grand Prix,1,1,100.03031666666666,1
33,3,62,0.96875,1,0,5,False,2,0,SOFT,76.652,0.0,16.0,4.0649999999996,0,,1.0060000000003129,,0,German Grand Prix,1,1,101.30785,1
33,3,63,0.984375,1,0,5,False,2,0,SOFT,77.339,0.0,17.0,4.332999999999629,0,,3.963999999999942,1.7119999999995343,0,German Grand Prix,1,1,102.59683333333334,1
33,3,64,1.0,1,0,5,False,2,0,SOFT,77.346,0.0,18.0,7.333000000000538,0,,1.7979999999997744,4.423999999999978,0,German Grand Prix,1,1,103.88593333333333,1
33,6,1,0.015625,9,0,5,False,2,0,WET,112.114,0.7240000000001602,1.0,0.1910000000000025,1,0.0,13.568999999999988,,0,German Grand Prix,1,1,1.23325,1
33,6,2,0.03125,9,0,0,False,2,0,WET,106.637,3.1679999999996653,2.0,0.664999999999992,0,0.0,9.809999999999974,,1,German Grand Prix,1,1,3.0105333333333335,1
33,6,3,0.046875,10,0,0,False,2,1,WET,119.561,1.1140000000000327,3.0,2.7210000000000036,2,0.0,2.809000000000026,,1,German Grand Prix,1,1,5.003216666666667,1
33,6,4,0.0625,13,0,1,False,2,0,INTERMEDIATE,134.131,0.4299999999998363,1.0,1.1280000000000427,3,-1.0,15.309999999999944,,0,German Grand Prix,1,1,7.238733333333333,1
33,6,5,0.078125,11,0,1,False,2,0,INTERMEDIATE,98.957,1.1769999999996796,2.0,2.63900000000001,2,-1.0,14.787999999999895,,1,German Grand Prix,1,1,8.888016666666667,1
33,6,6,0.09375,10,0,1,False,2,0,INTERMEDIATE,95.64,0.1779999999998835,3.0,2.5750000000000455,3,-3.0,10.06499999999994,,0,German Grand Prix,1,1,10.482016666666668,1
33,6,7,0.109375,9,0,1,False,2,0,INTERMEDIATE,95.035,1.8539999999998145,4.0,3.754999999999995,2,-1.0,9.028999999999996,1.51400000000001,0,German Grand Prix,1,1,12.065933333333334,1
