feature,mean_abs_shap,class,rank,group
row_id_df76d67df8f11d3f57553a14a282f8a9f563af18,0.0,MEDIUM,1997,OTHER
row_id_df76ef573b5e6090d1f51ce9734d12099d2ddcbb,0.0,MEDIUM,1998,OTHER
row_id_df909670e3748e19411ef218222fcb0d643e0488,0.0,MEDIUM,1999,OTHER
row_id_df963569b45153a3a5c07b0fc24c68656a50d00a,0.0,MEDIUM,2000,OTHER
row_id_df9dccb2d9d9c32a1f9a71664ee996297705f60c,0.0,MEDIUM,2001,OTHER
row_id_df9e05eb06b5c81ce9399a7e5374a22556b228e9,0.0,MEDIUM,2002,OTHER
row_id_df9ef1309524e9cf7967cfc0b3f44ff0a1bf9a84,0.0,MEDIUM,2003,OTHER
row_id_dfa4cfd7708d98750b4e1baa516a37ef10282b93,0.0,MEDIUM,2004,OTHER
row_id_dfa8301f154e8535e367bdf3b79b062ab4c3d5be,0.0,MEDIUM,2005,OTHER
row_id_dfa863cb4881ab1884a23791745c3acee7289891,0.0,MEDIUM,2006,OTHER
row_id_dfcea4e05cfcd6ca233f5d1a431bc50853fd16ac,0.0,MEDIUM,2007,OTHER
row_id_dfd49d0f069c237eada6c68c44e3c323d7186bcf,0.0,MEDIUM,2008,OTHER
row_id_dfe1b28794f1133ede322f98608029b043792de1,0.0,MEDIUM,2009,OTHER
row_id_dfe405b1788aaa9581ebb0fc995bc1d13bf3217a,0.0,MEDIUM,2010,OTHER
row_id_de47dd92495587b8a7a11def56e4a25fd893c6a0,0.0,MEDIUM,2011,OTHER
row_id_de389aac8285e3b4c64ffcd046fbb3da9b808d15,0.0,MEDIUM,2012,OTHER
row_id_de35c1e7eb1b82fd36ceb46534bc52110d622c18,0.0,MEDIUM,2013,OTHER
row_id_de25bbfb2cce7ed63c37a63a6389d295b36ccfef,0.0,MEDIUM,2014,OTHER
row_id_dc33a83e94fbda5a7b2d176affddf8d90b6c9268,0.0,MEDIUM,2015,OTHER
row_id_dc3546edffa1fcf314f4a2b47dacd14eb058fce2,0.0,MEDIUM,2016,OTHER
row_id_dc4e5c3dc9d5aa27c8fa35d7a67ae7236aebf1c8,0.0,MEDIUM,2017,OTHER
row_id_dc68eec47e95b4d683b37373f8ca3b273eaa5c63,0.0,MEDIUM,2018,OTHER
row_id_dc6c69ab7fe6559931d350a628563aa46fdbc021,0.0,MEDIUM,2019,OTHER
row_id_dc85fd78c7e48bab6bcbef772411632651573666,0.0,MEDIUM,2020,OTHER
row_id_dc8ce73ac8f2ead9348ae70feb91b454ccf305e6,0.0,MEDIUM,2021,OTHER
row_id_dcbb3d4ba6837dda1e83602c815e945043f0af7f,0.0,MEDIUM,2022,OTHER
row_id_dcc5c5f67ea273de162bd541eafd432ebfa33343,0.0,MEDIUM,2023,OTHER
row_id_dcc9248abb552e94360eb8b794eeaf77a410e513,0.0,MEDIUM,2024,OTHER
row_id_dce31a38c584c0222fc8182d3803a9d7815bea8b,0.0,MEDIUM,2025,OTHER
row_id_dcffcb0e39b6cea0c0b37198a15bad839112bdc1,0.0,MEDIUM,2026,OTHER
row_id_dd0fc7cf7ec43aa4461db139b3a6ccf8bb228e09,0.0,MEDIUM,2027,OTHER
row_id_dd1c02460343e2cf7ba31ca8c8c200888bce6f3f,0.0,MEDIUM,2028,OTHER
row_id_dd51395c8e5b93c3874bab32132927de6218731e,0.0,MEDIUM,2029,OTHER
row_id_dd5956a572d1892d986fb25f4edacd114c3ad36d,0.0,MEDIUM,2030,OTHER
row_id_dd637523deccd917ade947ced27989b080d1d175,0.0,MEDIUM,2031,OTHER
row_id_dd7a93c254480a653eb7187783200e645aa4e115,0.0,MEDIUM,2032,OTHER
row_id_dd7c28e2c55236304e56aaad1b96476aca491e7f,0.0,MEDIUM,2033,OTHER
row_id_ddbc1936fdde10221d84f0348dbd4aaf3f077e7a,0.0,MEDIUM,2034,OTHER
row_id_ddc1c398673c5acb01d7e838783ecee2b5d467d8,0.0,MEDIUM,2035,OTHER
row_id_ddc3cc28e73ca19105dbf7e31feb8b2f268cc38c,0.0,MEDIUM,2036,OTHER
row_id_ddcfd4fce010eed381959914a03fe88aff56299d,0.0,MEDIUM,2037,OTHER
row_id_dddd59a677066411ff2ee70353daf3ce7c71e89d,0.0,MEDIUM,2038,OTHER
row_id_dddde5690a8dbcbdaae29a20e2be0422ab3d4542,0.0,MEDIUM,2039,OTHER
row_id_dde7ca26d7cde3df6ca21c83c7dda3c2393efd28,0.0,MEDIUM,2040,OTHER
row_id_de05361fccb45d188076ea4d557e0cfc0af52fd5,0.0,MEDIUM,2041,OTHER
row_id_de0560b3c97e972fc9d0d559465d7a4c5b52ca11,0.0,MEDIUM,2042,OTHER
row_id_de140e93e6f43c49d2b1f6991445a0e025e181d4,0.0,MEDIUM,2043,OTHER
row_id_d835d7dad1883e5dae34447f8569f9c241a98b3c,0.0,MEDIUM,2044,OTHER
row_id_d806dca411bc04c9b23e46d0183885b43113b86b,0.0,MEDIUM,2045,OTHER
row_id_d0b7becc4224afb0d76671eeb01db1dcbbd226c2,0.0,MEDIUM,2046,OTHER
row_id_d3719e076dbc3e11eb18be733729e6adfdb59143,0.0,MEDIUM,2047,OTHER
row_id_d26f2011346c443573dd5ce1cf9a657b056ed510,0.0,MEDIUM,2048,OTHER
row_id_d270b7ef98cb416977280c675b81dc6e366ab1cf,0.0,MEDIUM,2049,OTHER
row_id_d28153601ab4f8f03f5034d0b24eb849014525cd,0.0,MEDIUM,2050,OTHER
row_id_d281dace234b3da2791865990f7fd725ec5f2fec,0.0,MEDIUM,2051,OTHER
row_id_d28454c1af91e020e651cfe52c3819d92bea070c,0.0,MEDIUM,2052,OTHER
row_id_d2ce6cf459a6314d2450a67ec0bdc45fcce82dd4,0.0,MEDIUM,2053,OTHER
row_id_d2dbcf5bf3925f7d44f2e219aa01c4a796cbcbcd,0.0,MEDIUM,2054,OTHER
row_id_d2e3d286bd385b3a89bfa26e297b04d74639b1eb,0.0,MEDIUM,2055,OTHER
row_id_d2e70716cb6b55dcc1d5307df05a7a9357abecad,0.0,MEDIUM,2056,OTHER
row_id_d2f26f9e3415f2f9b09e77be8949149a6a1bc79c,0.0,MEDIUM,2057,OTHER
row_id_d2f5c80ab0f1e8893ef86c78b332dd111a9ef103,0.0,MEDIUM,2058,OTHER
row_id_d32c7445a1a476ae8854f9ae02540996932ab5dd,0.0,MEDIUM,2059,OTHER
row_id_d34d714bdb21d7b7bfe0192973bec1dbaa6101ba,0.0,MEDIUM,2060,OTHER
row_id_d364c1b7055e628ced6f4b5bb275c78cf5627eb0,0.0,MEDIUM,2061,OTHER
row_id_d37431c5ca0cea1e99d574a1e9bf8341f79b08d6,0.0,MEDIUM,2062,OTHER
row_id_d434680b00f31d0fe5f0c4a81e927e5460f8744b,0.0,MEDIUM,2063,OTHER
row_id_d38677d5ebbd1938ea8897347d38b744317214bd,0.0,MEDIUM,2064,OTHER
row_id_d39b33d62ab7624dfc3e4bdf9f34bc06b096eb1f,0.0,MEDIUM,2065,OTHER
row_id_d3a53cf712c17dffb5944ab9b1ed20c9fa8cec92,0.0,MEDIUM,2066,OTHER
row_id_d3bcbe1a9fc68fad64fce4064b0b595f1fcaea64,0.0,MEDIUM,2067,OTHER
row_id_d3c28d5c3b9121e44b65b5cd49852d396b550d9f,0.0,MEDIUM,2068,OTHER
row_id_d3c7ffe84012999f6f437f13119a288535b4caca,0.0,MEDIUM,2069,OTHER
row_id_d3d24ee358363215bf62429207e5bc68907e6f49,0.0,MEDIUM,2070,OTHER
row_id_d3e053532e4ae587f8c10619b70bb675c18e5ca1,0.0,MEDIUM,2071,OTHER
row_id_d40857e8b45a73595a1eaa0b22fec97658ddc9dc,0.0,MEDIUM,2072,OTHER
row_id_d416061737d4d7e5726d84d9489a44f74d3e59ac,0.0,MEDIUM,2073,OTHER
row_id_d41648d80ea3ca62b15df53a2900a52f72e24c35,0.0,MEDIUM,2074,OTHER
row_id_d41768377ef8cc47777adb2ee3315855af1912d0,0.0,MEDIUM,2075,OTHER
row_id_d422ef436565728b55f7e366b229ba46c35b6c48,0.0,MEDIUM,2076,OTHER
row_id_d4267248dd67117b106870bd3bb7568fee7bfcf3,0.0,MEDIUM,2077,OTHER
row_id_d25ae66169136750688cb45412f7f14828437293,0.0,MEDIUM,2078,OTHER
row_id_d24d129a9b51dc5f5173554d59e9f977c523a538,0.0,MEDIUM,2079,OTHER
row_id_d24741a59660c786a908e551847d56c95c438259,0.0,MEDIUM,2080,OTHER
row_id_d2412b6f106d932104f14d0d6f5acd661b331479,0.0,MEDIUM,2081,OTHER
row_id_d0bfaf800257242543ada06302ef6fbb031231a0,0.0,MEDIUM,2082,OTHER
row_id_d0d526ab6c92d167862acc8a7edc76f4cd5aeeda,0.0,MEDIUM,2083,OTHER
row_id_d0e2ac194a8ae4772b11ad2f9e120fb39ea52f20,0.0,MEDIUM,2084,OTHER
row_id_d0e8c568ed77f0042d7dce8eb9a3f1d42b3ae8eb,0.0,MEDIUM,2085,OTHER
row_id_d0ec70fff541c18ce943fb370696b4abc1cdd36c,0.0,MEDIUM,2086,OTHER
row_id_d0ef6fbec45a33106313b12810384c9dd4c8930c,0.0,MEDIUM,2087,OTHER
row_id_d0f4d817da16ee00c38d7942fbd0dc178a594ba9,0.0,MEDIUM,2088,OTHER
row_id_d0f52a0fb78a142fb2df667ad4d7dc9aecefed65,0.0,MEDIUM,2089,OTHER
row_id_d11015965ef2822874361d5da316f5f26d767963,0.0,MEDIUM,2090,OTHER
row_id_d119dfb9c45e24cf7f07036f8a58cb76367c37b3,0.0,MEDIUM,2091,OTHER
row_id_d126a5890d289201c27c09911dd3351877cb0982,0.0,MEDIUM,2092,OTHER
row_id_d12b823363e76ad22e066592be51a75baaa709bc,0.0,MEDIUM,2093,OTHER
row_id_d1432c398cbf3220bf17689944af281a990e0233,0.0,MEDIUM,2094,OTHER
row_id_d16cc6750f7b56322a990a09b380545058400b52,0.0,MEDIUM,2095,OTHER
row_id_d1829f13996501f3096008beeb7f03a8533b286c,0.0,MEDIUM,2096,OTHER
row_id_d19600cc5ec7d929444c64d54512e5e4767a6249,0.0,MEDIUM,2097,OTHER
row_id_d19668f89384479b0b8abe25be870a37c2f5b81c,0.0,MEDIUM,2098,OTHER
row_id_d1aebf1df16c98308eb20b56910f29b8be32695f,0.0,MEDIUM,2099,OTHER
row_id_d1b7b4f4fc9f4a0331922329b967ca0e2177d5f8,0.0,MEDIUM,2100,OTHER
row_id_d1bbb6646a49abbcf337f4a8d6529ba6afad05c8,0.0,MEDIUM,2101,OTHER
row_id_d1c2cc7b6ce8c57cf0621b207abcff8ecfe77aa3,0.0,MEDIUM,2102,OTHER
row_id_d1cbba94f62e97d2330947cc7156a3338d37554e,0.0,MEDIUM,2103,OTHER
row_id_d1d05e03b6b11ef1ca02d560d906ecfe2d4802de,0.0,MEDIUM,2104,OTHER
row_id_d20f40cec26a1f8ba271d9fe1489e61f1d2980db,0.0,MEDIUM,2105,OTHER
row_id_d221893a9d7bbff8668ed1ca9dd808bdec43cd3b,0.0,MEDIUM,2106,OTHER
row_id_d22340b8ad14874861a90159da5091b121cdd3be,0.0,MEDIUM,2107,OTHER
row_id_d236f88da7e228aafcbaa9ae1777aa65de4c8919,0.0,MEDIUM,2108,OTHER
row_id_d23bafe4d340058f93c3764e9d5bd5b2a732a729,0.0,MEDIUM,2109,OTHER
row_id_d23e7fa19e1de4dd84b7d72db210fc592cdfae51,0.0,MEDIUM,2110,OTHER
row_id_d42d73dba8d37455471b5519ee2c09a6b6503f77,0.0,MEDIUM,2111,OTHER
row_id_d44b7c8ce121257fd6993a264879c5dc01c5ae84,0.0,MEDIUM,2112,OTHER
row_id_d7ff69b9a3a188c275cb6b2af931d26d93454fba,0.0,MEDIUM,2113,OTHER
row_id_d7350d7f7534cd012c06b8903bc3b79bd82b6105,0.0,MEDIUM,2114,OTHER
row_id_d6b4a39c571bd1f3468bcd0e82fe4ad796c88324,0.0,MEDIUM,2115,OTHER
row_id_d6c2496313ebb1f5ab62ba9dcfb87cb9c1486211,0.0,MEDIUM,2116,OTHER
row_id_d6d4ece3f25d6f7ffde44886597b515c5cc47b90,0.0,MEDIUM,2117,OTHER
row_id_d6d673a41e60ceedfd442c566914c75b7063cab6,0.0,MEDIUM,2118,OTHER
row_id_d6dd5cedaa4c45b9b952e4ae6aefe88aef0d645c,0.0,MEDIUM,2119,OTHER
row_id_d6de8222fb422a886429764e3680a4f2be03bab0,0.0,MEDIUM,2120,OTHER
row_id_d6e03aef1dc83841e8b93bc47afa6f95a71cb23c,0.0,MEDIUM,2121,OTHER
row_id_d6ea52e057e38b2848b6c3818351aa9edc7e0b69,0.0,MEDIUM,2122,OTHER
row_id_d6f3c0cd6149b91f58ccce2c7eae7064f6a77e56,0.0,MEDIUM,2123,OTHER
row_id_d7050d2548bc92953744c3934003c83170f8ed69,0.0,MEDIUM,2124,OTHER
row_id_d7139e92d14e22ca9de5e16a7e38a4b15df397eb,0.0,MEDIUM,2125,OTHER
row_id_d72179815c6c6c102896558e09b8b68070740b65,0.0,MEDIUM,2126,OTHER
row_id_d726899a6cab9264c9d49e69d13acf10c2173bf2,0.0,MEDIUM,2127,OTHER
row_id_d72c0946d3076ae167c06d8cfc60bd10ad260540,0.0,MEDIUM,2128,OTHER
row_id_d7385b84c2ccb0c7ee214e24fea7b5c00b788d64,0.0,MEDIUM,2129,OTHER
row_id_d45ab9aaa99487dea1e5f016c8434cf4483681c7,0.0,MEDIUM,2130,OTHER
row_id_d73ac6d6f01282bc18a9f33a98ca1d0c755401f8,0.0,MEDIUM,2131,OTHER
row_id_d73d12e5a01c765f3cb447281bae09293c3f5caa,0.0,MEDIUM,2132,OTHER
row_id_d741b663ef1b65667607049e43c6e20fe6bb65f2,0.0,MEDIUM,2133,OTHER
row_id_d74afcad2e0055e8924f1dbb16f8e692e444c05e,0.0,MEDIUM,2134,OTHER
row_id_d75ba4ce488cf6d6e0cf73a3446f647abd03b837,0.0,MEDIUM,2135,OTHER
row_id_d764d9e2df7c223456f1d8565d12f8c6b6ea1d09,0.0,MEDIUM,2136,OTHER
row_id_d789bcea4266bbd35b04d90d6308993a13e3f3b6,0.0,MEDIUM,2137,OTHER
row_id_d7a4acff8db9bc63be5abf445aa6d574807bae58,0.0,MEDIUM,2138,OTHER
row_id_d7a98f5ecacf31a8746dea931eb194cac59c4340,0.0,MEDIUM,2139,OTHER
row_id_d7ac8a9236c3791cb855c7d4d64e835439794b41,0.0,MEDIUM,2140,OTHER
row_id_d7afd4ed6b3e99fc3359b76394aded4f0a4b6cab,0.0,MEDIUM,2141,OTHER
row_id_d7b048a25a6e89545ddc7dc192b8dfe710395ee7,0.0,MEDIUM,2142,OTHER
row_id_d7e17b8e2800b63895cd5a4b09a37b214785169a,0.0,MEDIUM,2143,OTHER
row_id_d7e213dd23dc43a3197e564fac667078ae83b9ba,0.0,MEDIUM,2144,OTHER
row_id_d6a4ade176a9a0c685f1cae4d355a7bd1a54811b,0.0,MEDIUM,2145,OTHER
row_id_d69aec669918510d5386eef8b937305c8334038d,0.0,MEDIUM,2146,OTHER
row_id_d67e8b5225d2faf2443fc4b8e26e756004297ec8,0.0,MEDIUM,2147,OTHER
row_id_d6784ef540bc2a72f9b9bac982c38e2efd7b9296,0.0,MEDIUM,2148,OTHER
row_id_d45f9e9e5e6574c8b5caa32356127a75fabd31f0,0.0,MEDIUM,2149,OTHER
row_id_d4657cb49c1b115bafe6267eb96996dc38b25929,0.0,MEDIUM,2150,OTHER
row_id_d46cef5aab3fa59e8d64b7c48afbcf588c1f21df,0.0,MEDIUM,2151,OTHER
row_id_d47fa11f92fd1a9f6c52df59b4ff9c087e0ddb98,0.0,MEDIUM,2152,OTHER
row_id_d484214556eda10d643ce9a718837a1f07e58fc3,0.0,MEDIUM,2153,OTHER
row_id_d4939bea4bf5d6986fd621f6bc8efcc2854ed0fb,0.0,MEDIUM,2154,OTHER
row_id_d4a32d3323882e0a1e894fcb0aab4e4b0bffee33,0.0,MEDIUM,2155,OTHER
row_id_d4cedb92c4792d50d0822fba5c47948e98c37e4f,0.0,MEDIUM,2156,OTHER
row_id_d4e196dc7496165a13194da1ed3f1016ac2c7850,0.0,MEDIUM,2157,OTHER
row_id_d4fa768c8abadcfe5683f4a1184ca272a1773fde,0.0,MEDIUM,2158,OTHER
row_id_d51bbfa37f8d4b0fd37c8d49d06d33da0b89e34a,0.0,MEDIUM,2159,OTHER
row_id_d52a45e352de05e0bd88f72abbfef3297a86db48,0.0,MEDIUM,2160,OTHER
row_id_d55a9b3a20194ae1212d6dc929022a5f3877a1cc,0.0,MEDIUM,2161,OTHER
row_id_d55d532ea245aa705829b6db4f92ca8acb3076fa,0.0,MEDIUM,2162,OTHER
row_id_d56e39eb2d418f3d417ceab8fe8818b319af533d,0.0,MEDIUM,2163,OTHER
row_id_d57deb48805a8301016d059f03901618d13b6e7d,0.0,MEDIUM,2164,OTHER
row_id_d583f4a74470f69162c8eea18c005a557ea60c87,0.0,MEDIUM,2165,OTHER
row_id_d59440a843842af93df20a95c51e107fa17f4dae,0.0,MEDIUM,2166,OTHER
row_id_d5aa78ce9a7a7f50488c39cdc255462097505caa,0.0,MEDIUM,2167,OTHER
row_id_d5c5eed4e6feb45ab524282f24ac51b14a28f664,0.0,MEDIUM,2168,OTHER
row_id_d5c7188e6744133c3b66be8e109b64044c7e3152,0.0,MEDIUM,2169,OTHER
row_id_d5cf362031a0acb01d7bf3b5e6b12193c4015704,0.0,MEDIUM,2170,OTHER
row_id_d5ddf81550f2e4e90763c391532d6628168eeaec,0.0,MEDIUM,2171,OTHER
row_id_d5ddffdd417153a9e8a9588bcf73537707069ae3,0.0,MEDIUM,2172,OTHER
row_id_d5e9979e0582a472a176db6315faa59e47111372,0.0,MEDIUM,2173,OTHER
row_id_d5f04d2de3b28f705eb169035160067c27950374,0.0,MEDIUM,2174,OTHER
row_id_d601c993f2c423552d57f44f982283142b28306c,0.0,MEDIUM,2175,OTHER
row_id_d6586563dd91bafd9fa6a1a13d0e34c0f25cc692,0.0,MEDIUM,2176,OTHER
row_id_d672717c4c6ba798e14689800927d494faca1c34,0.0,MEDIUM,2177,OTHER
row_id_7fc403ca7caffa684e47167e001e738448a4e2b7,0.0,MEDIUM,2178,OTHER
row_id_7ea1a45b1a6c28fd62d3439d6a979fef553059b5,0.0,MEDIUM,2179,OTHER
row_id_7f93263ce27edf1becd8223ea52255c1a863508c,0.0,MEDIUM,2180,OTHER
row_id_2b1ac922b957e43fa8de49c5803cd8d58a047ac7,0.0,MEDIUM,2181,OTHER
row_id_2ab4b1f4128fe7e0ad56474d5963a04c5ed4354b,0.0,MEDIUM,2182,OTHER
row_id_2abff3a4f583c6ecf6ada5a0ee28505dd8d2df61,0.0,MEDIUM,2183,OTHER
row_id_2ac72cadada6c13e71e8f8c27ed7e5e625132ad8,0.0,MEDIUM,2184,OTHER
row_id_2ac73f642e5a3eef8941d8af6a29916fdb3224ad,0.0,MEDIUM,2185,OTHER
row_id_2acaf1cb520a916d367fc4c4eefc969ba3cf14b3,0.0,MEDIUM,2186,OTHER
row_id_2acd1297c77dcd271d4ba53ebe1dbeaf3fd52dea,0.0,MEDIUM,2187,OTHER
row_id_2ae5b42ddeba5c76d6a1763ba3532c5e92ce732d,0.0,MEDIUM,2188,OTHER
row_id_2aef22bb7e36a2d6f6cf275ff3dc71955334c894,0.0,MEDIUM,2189,OTHER
row_id_2aefcf795af154c0dd9f6917a626a45b1979d3ad,0.0,MEDIUM,2190,OTHER
row_id_2aeff8a941247f779542be7d4d382e048d64831c,0.0,MEDIUM,2191,OTHER
row_id_2af52d02cf382ec848df018004e126b0424d4092,0.0,MEDIUM,2192,OTHER
row_id_2afee29ba2a7258ba8bc698752eba8b79a1ad323,0.0,MEDIUM,2193,OTHER
row_id_2b07e66211b3c4e1ace765e25e547e155349f54c,0.0,MEDIUM,2194,OTHER
row_id_2b183676d4b7baaca6a0ec4b72e3db9f1de66308,0.0,MEDIUM,2195,OTHER
row_id_2b245bf2112d7b5502085db351a777d183c1af17,0.0,MEDIUM,2196,OTHER
row_id_2bcb5976af708b25abf85a7ab2a7e163161a8190,0.0,MEDIUM,2197,OTHER
row_id_2b3fa98377e5aed5ee013c75f56b66c1b3063577,0.0,MEDIUM,2198,OTHER
row_id_2b40f15b34a09363bcfe81c82b85f625f4d67014,0.0,MEDIUM,2199,OTHER
row_id_2b473f0d32cf31f1c5e19ddb234b12970f5c1d80,0.0,MEDIUM,2200,OTHER
row_id_2b5475433cc1aa594077b5ad48453301145771bf,0.0,MEDIUM,2201,OTHER
row_id_2b664066e66493491c07b1192771cb7200bfeb73,0.0,MEDIUM,2202,OTHER
row_id_2b87885852bbf247dd808a9fe1f7796d897a651e,0.0,MEDIUM,2203,OTHER
row_id_2b997d371ff35e2b4c3b0cac1ce95d30db6df010,0.0,MEDIUM,2204,OTHER
row_id_2b9de3dc3994d99041e8ecf50c5c153cf87fe64c,0.0,MEDIUM,2205,OTHER
row_id_2bac407bd4d5355d28e9782d07f0d11caa7a9d9c,0.0,MEDIUM,2206,OTHER
row_id_2bb03e74890334893e8fe7cced3bfa76886590b6,0.0,MEDIUM,2207,OTHER
row_id_2bb3ff32fcd25230e5de9665e6eb28fdbeb6b085,0.0,MEDIUM,2208,OTHER
row_id_2bb5e194d4bcdb41d25cf8133dbbdcfb51306514,0.0,MEDIUM,2209,OTHER
row_id_2bb8e51497a08e852201df6cf12ee5c41fb97830,0.0,MEDIUM,2210,OTHER
row_id_2bbf194901bcc5c8802a80a68b24878dd69cdf14,0.0,MEDIUM,2211,OTHER
row_id_2aa898ce4c5d26177e84662163fb1628388ff43f,0.0,MEDIUM,2212,OTHER
row_id_2aa5ef0a9d43dcbbfe6bf725f4f41fd733fc3f4f,0.0,MEDIUM,2213,OTHER
row_id_2a88eec725da9ec76a86b2bcee2353874213a4fc,0.0,MEDIUM,2214,OTHER
row_id_2a85f8a0edaf8290b9647464d7dac8d5dc88b24c,0.0,MEDIUM,2215,OTHER
row_id_28c68ab2e0601ead7d4540c0de86fae29c74514b,0.0,MEDIUM,2216,OTHER
row_id_28d3f54f8d4b72d93d295879e9291f9a9639b440,0.0,MEDIUM,2217,OTHER
row_id_28e6cbd639778b4d06868cb210d03e71ff84983f,0.0,MEDIUM,2218,OTHER
row_id_29331f6835a25793b7009820e340e3c475636ab6,0.0,MEDIUM,2219,OTHER
row_id_293c08fb57d65ed6d42932ca6455d127fce384f6,0.0,MEDIUM,2220,OTHER
row_id_293c4f8dabde59926192cbf1eeb2ee378757c3eb,0.0,MEDIUM,2221,OTHER
row_id_293c7b11102db665d43c0bf27813b3b2aed45845,0.0,MEDIUM,2222,OTHER
row_id_2942460f48ccb38998a05c35e6f085045ecd7fd5,0.0,MEDIUM,2223,OTHER
row_id_2944b09b4bc7e2976307a32dc0da72923ac7dafb,0.0,MEDIUM,2224,OTHER
row_id_29a61329dcfe817fb51078b040f47ad4a44206d9,0.0,MEDIUM,2225,OTHER
row_id_29aac95d02f3ac97b5eb3222643bc204e7621e7a,0.0,MEDIUM,2226,OTHER
row_id_29b12dc2184912a88b043737149bab278baa9959,0.0,MEDIUM,2227,OTHER
row_id_29c2d7a4a25bddd0d8e05328be74b2f9bb5e0661,0.0,MEDIUM,2228,OTHER
row_id_29e01d83dd3e79b2ecb11be155dc6cc712951b70,0.0,MEDIUM,2229,OTHER
row_id_29ef314eee67ea7737ae8ae4a26d70c3f9cb5647,0.0,MEDIUM,2230,OTHER
row_id_29ef3af8d67ec87beb50febb92abe7ee8405e39b,0.0,MEDIUM,2231,OTHER
row_id_29f3e4d28cd174d87181c76e3f41b8217b9e428a,0.0,MEDIUM,2232,OTHER
row_id_29ff89712262598fd4ac1619e35574e1951bf9f1,0.0,MEDIUM,2233,OTHER
row_id_2a0e7e08212f6364ad9e8176f159f06f3ff38644,0.0,MEDIUM,2234,OTHER
row_id_2a18019b59e25165ffe3998859bae13b060c4268,0.0,MEDIUM,2235,OTHER
row_id_2a1b4a5b69c3eea485e49594cab4c942fa6398dd,0.0,MEDIUM,2236,OTHER
row_id_2a212d5800ce60581f948193a250da1c5da5cf88,0.0,MEDIUM,2237,OTHER
row_id_2a2dfb42a6bb53adf34962bf96ecbe19a1fe4698,0.0,MEDIUM,2238,OTHER
row_id_2a3ca756ccfa255cd9446549726b0c27f2453bb5,0.0,MEDIUM,2239,OTHER
row_id_2a42d1531deaa91090b18bf9ce2e1fcfacd0b7c0,0.0,MEDIUM,2240,OTHER
row_id_2a4509f054bda2a87cd417696ffdd9b65bbc792d,0.0,MEDIUM,2241,OTHER
row_id_2a63a286e345c22d52cfcab406e64a9d06121542,0.0,MEDIUM,2242,OTHER
row_id_2a6a42cc945b6bf2332a63eea88226086a262792,0.0,MEDIUM,2243,OTHER
row_id_2a7f885f994cb3323683bd7b785223b537c58d4b,0.0,MEDIUM,2244,OTHER
row_id_2bca1895ce41fa057ee8371b5ca24e127f40d9d2,0.0,MEDIUM,2245,OTHER
row_id_2bcfc31e807c86a29db7a8246371eadd8936d6d0,0.0,MEDIUM,2246,OTHER
row_id_28aa40430ff46aeadb96ce437843fb350ecf258a,0.0,MEDIUM,2247,OTHER
row_id_2fd29e765c651108e8e92eef942550dfc1ac089f,0.0,MEDIUM,2248,OTHER
row_id_2e527e58340a22289c625ae2c1e02989a743dc83,0.0,MEDIUM,2249,OTHER
row_id_2e591a4dd5a5910dc229ee79e878f53bc9651c24,0.0,MEDIUM,2250,OTHER
row_id_2e7de5d1abe6c7bf6d428dbddb8af9ee4e56c493,0.0,MEDIUM,2251,OTHER
row_id_2e89b127a414ccb69e0381521c3222e838aa7a83,0.0,MEDIUM,2252,OTHER
row_id_2f02d040902f7db9ab6233371487ba3e8c97d367,0.0,MEDIUM,2253,OTHER
row_id_2f0c1f6a43da4ab99cb6f83b3a573d302fb78d2f,0.0,MEDIUM,2254,OTHER
row_id_2f293004d525676ce88f2b0c7c32dcd091a22a0c,0.0,MEDIUM,2255,OTHER
row_id_2f3d6eb7b85a42d6e57d069b07fbed10e4483165,0.0,MEDIUM,2256,OTHER
row_id_2f48287fcef080f0057cae926184212cf896f664,0.0,MEDIUM,2257,OTHER
row_id_2f6c35ce6d1c44379e167e7d7712c49070c89343,0.0,MEDIUM,2258,OTHER
row_id_2f6f44032040d28a5c5bb1b026dfde77c97c0266,0.0,MEDIUM,2259,OTHER
row_id_2f777db0cbbd95966ab60df147cc1ab1cb182a31,0.0,MEDIUM,2260,OTHER
row_id_2f8e39a3712490686ddc6990e70702824b2b65aa,0.0,MEDIUM,2261,OTHER
row_id_2fc9bf5b495c748f8af2bdc3e1a5dd68613a622a,0.0,MEDIUM,2262,OTHER
row_id_2fdec94ab43425478f62a19d36600de3238911dc,0.0,MEDIUM,2263,OTHER
row_id_2bd8cf353eef12c207a8153a3de55cae3da5adae,0.0,MEDIUM,2264,OTHER
row_id_2fe08438207eb74d3c15b5c8565473146a702e8e,0.0,MEDIUM,2265,OTHER
row_id_2fe47f0417f002604430c4ca5186a3ddd7450a56,0.0,MEDIUM,2266,OTHER
row_id_2ff51ef987699623fd9a97ea0ca3d0174da069ab,0.0,MEDIUM,2267,OTHER
row_id_2ffecb70497349430a2c0288ac826c489dd9995f,0.0,MEDIUM,2268,OTHER
row_id_3003391018498381280ecc05bcd908b51d24929f,0.0,MEDIUM,2269,OTHER
row_id_3007ebdeb1547bcb939b7586309325e715a33441,0.0,MEDIUM,2270,OTHER
row_id_301cadd08114dec4a8926a69aa06b0a577fc7448,0.0,MEDIUM,2271,OTHER
row_id_302751c4fb71d1e8682821d4d002b7fddfa4d1e2,0.0,MEDIUM,2272,OTHER
