slice_col,slice_value,ablation_name,fold_id,threshold_used,PR_AUC,LogLoss,F1,Precision,Recall,TP,FP,FN,TN,n_rows,n_pos,pos_rate
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_ann,2,0.5,0.4201875906731876,0.6348858060779156,0.34782608695652173,0.2857142857142857,0.4444444444444444,4,10,5,17,36,9,0.25
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_ann,3,0.5700000000000001,0.07855723156365081,0.22438743651715704,0.0982367758186398,0.11854103343465046,0.08387096774193549,39,290,426,14833,15588,465,0.029830638953040802
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_ann,3,0.5700000000000001,0.2697413952075738,0.38574138524392215,0.2222222222222222,0.36363636363636365,0.16,4,7,21,214,246,25,0.1016260162601626
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_ann,3,0.5700000000000001,0.04785684735437438,0.2718083813300543,0.06796116504854369,0.07142857142857142,0.06481481481481481,7,91,101,3334,3533,108,0.030568921596377016
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_ann,3,0.5700000000000001,0.12780573998714928,0.4882039043865777,0.0,0.0,0.0,0,0,4,28,32,4,0.125
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_ann,4,0.5700000000000001,0.09747967179776083,0.20776750386411716,0.13438735177865613,0.15178571428571427,0.12056737588652482,51,285,372,14349,15057,423,0.028093245666467422
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_ann,4,0.5700000000000001,0.2569807322400734,0.30039928009010675,0.07692307692307693,0.2,0.047619047619047616,1,4,20,214,239,21,0.08786610878661087
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_ann,4,0.5700000000000001,0.04451547093753599,0.2144695711617737,0.011904761904761904,0.02127659574468085,0.008264462809917356,1,46,120,3966,4133,121,0.02927655456085168
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_ann,4,0.5700000000000001,0.2848484848484848,0.3924109775946477,0.0,0.0,0.0,0,0,4,29,33,4,0.12121212121212122
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_rf,0,0.13,0.24839629231497512,0.08789778484709006,0.25945017182130586,0.18946047678795483,0.4114441416893733,151,646,216,14382,15395,367,0.02383890873660279
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_rf,0,0.13,0.5411973695702552,0.2231518501883405,0.53125,0.4146341463414634,0.7391304347826086,17,24,6,198,245,23,0.09387755102040816
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_rf,0,0.13,0.28985311164496697,0.09880474747327145,0.34285714285714286,0.2874251497005988,0.4247787610619469,48,119,65,3559,3791,113,0.02980743867053548
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_rf,0,0.13,0.2,0.1348811117332245,0.25,0.14285714285714285,1.0,1,6,0,24,31,1,0.03225806451612903
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_rf,1,0.17,0.2884325023681207,0.09202773233673753,0.3050847457627119,0.2922077922077922,0.3191489361702128,135,327,288,14711,15461,423,0.027359161761852404
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_rf,1,0.17,0.6578345984537849,0.23323627057733168,0.5945945945945946,0.7333333333333333,0.5,11,4,11,189,215,22,0.10232558139534884
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_rf,1,0.17,0.2885519288771714,0.08742472256886265,0.24472573839662448,0.21323529411764705,0.2871287128712871,29,107,72,3623,3831,101,0.026363873662229184
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_rf,1,0.17,0.11458333333333333,0.2645980016415624,0.0,0.0,0.0,0,4,2,28,34,2,0.058823529411764705
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_rf,2,0.12,0.25864107296504885,0.10315213623966846,0.290414878397711,0.20863309352517986,0.4776470588235294,203,770,222,13775,14970,425,0.02839011356045424
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_rf,2,0.12,0.43886209725569975,0.2221788018773985,0.3793103448275862,0.28205128205128205,0.5789473684210527,11,28,8,184,231,19,0.08225108225108226
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_rf,2,0.12,0.3007397879418908,0.0874336503027528,0.2713864306784661,0.18548387096774194,0.5054945054945055,46,202,45,3730,4023,91,0.022619935371613224
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_rf,2,0.12,0.6566757316757317,0.5169104048400279,0.631578947368421,0.6,0.6666666666666666,6,4,3,23,36,9,0.25
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_rf,3,0.16,0.17837358376993326,0.10671172541803192,0.21666666666666667,0.17687074829931973,0.27956989247311825,130,605,335,14518,15588,465,0.029830638953040802
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_rf,3,0.16,0.39025570747174376,0.26436968206092126,0.36363636363636365,0.3333333333333333,0.4,10,20,15,201,246,25,0.1016260162601626
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_rf,3,0.16,0.17829958193083506,0.1054860922266955,0.2233502538071066,0.24719101123595505,0.2037037037037037,22,67,86,3358,3533,108,0.030568921596377016
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_rf,3,0.16,0.18057359307359305,0.3701349300962058,0.2,0.16666666666666666,0.25,1,5,3,23,32,4,0.125
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_rf,4,0.17,0.21426300419279026,0.11045440016986602,0.26432748538011697,0.26157407407407407,0.26713947990543735,113,319,310,14315,15057,423,0.028093245666467422
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_rf,4,0.17,0.4905064016591138,0.21946900743796552,0.5384615384615384,0.45161290322580644,0.6666666666666666,14,17,7,201,239,21,0.08786610878661087
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_rf,4,0.17,0.2555643621314644,0.101170956652244,0.28695652173913044,0.30275229357798167,0.2727272727272727,33,76,88,3936,4133,121,0.02927655456085168
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_rf,4,0.17,0.8269230769230769,0.2735392360435729,0.6666666666666666,1.0,0.5,2,0,2,29,33,4,0.12121212121212122
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_svm,0,0.32,0.18746838815439135,0.1619465059661543,0.2651072124756335,0.20637329286798178,0.37057220708446864,136,523,231,14505,15395,367,0.02383890873660279
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_svm,0,0.32,0.5610663989860027,0.2895522167398867,0.5283018867924528,0.4666666666666667,0.6086956521739131,14,16,9,206,245,23,0.09387755102040816
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_svm,0,0.32,0.29551517637732655,0.12317097786966885,0.32231404958677684,0.3023255813953488,0.34513274336283184,39,90,74,3588,3791,113,0.02980743867053548
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_svm,0,0.32,0.5,0.19919513372083816,0.5,0.3333333333333333,1.0,1,2,0,28,31,1,0.03225806451612903
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_svm,1,0.32,0.3191030702530864,0.1476661423083194,0.3762575452716298,0.3274956217162872,0.44208037825059104,187,384,236,14654,15461,423,0.027359161761852404
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_svm,1,0.32,0.6895978896934831,0.2797660665574582,0.5652173913043478,0.5416666666666666,0.5909090909090909,13,11,9,182,215,22,0.10232558139534884
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_svm,1,0.32,0.2502086352086149,0.17860810066302693,0.254071661237785,0.18932038834951456,0.38613861386138615,39,167,62,3563,3831,101,0.026363873662229184
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_svm,1,0.32,0.11688311688311688,0.8914541352218242,0.0,0.0,0.0,0,4,2,28,34,2,0.058823529411764705
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_svm,2,0.32,0.1932041408821763,0.3363133251993889,0.31386861313868614,0.2275132275132275,0.5058823529411764,215,730,210,13815,14970,425,0.02839011356045424
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_svm,2,0.32,0.43965096883558524,0.44206000982430727,0.43902439024390244,0.4090909090909091,0.47368421052631576,9,13,10,199,231,19,0.08225108225108226
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_svm,2,0.32,0.22265454797159842,0.21999550633866047,0.2742857142857143,0.18532818532818532,0.5274725274725275,48,211,43,3721,4023,91,0.022619935371613224
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_svm,2,0.32,0.8939043209876545,0.38253397897736524,0.8235294117647058,0.875,0.7777777777777778,7,1,2,26,36,9,0.25
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_svm,3,0.34,0.18677087252650743,0.18228592668772103,0.2566585956416465,0.2054263565891473,0.3419354838709677,159,615,306,14508,15588,465,0.029830638953040802
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_svm,3,0.34,0.4622276858638325,0.3871728784152251,0.5,0.45161290322580644,0.56,14,17,11,204,246,25,0.1016260162601626
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_svm,3,0.34,0.21045966131169735,0.1551189791313208,0.2971887550200803,0.2624113475177305,0.3425925925925926,37,104,71,3321,3533,108,0.030568921596377016
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_svm,3,0.34,0.40491452991453,0.4411535481715404,0.18181818181818182,0.14285714285714285,0.25,1,6,3,22,32,4,0.125
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_svm,4,0.24000000000000002,0.2410607779997251,0.1818850494884529,0.32468619246861924,0.25129533678756477,0.458628841607565,194,578,229,14056,15057,423,0.028093245666467422
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_svm,4,0.24000000000000002,0.6073305516145487,0.5112434617541048,0.5671641791044776,0.41304347826086957,0.9047619047619048,19,27,2,191,239,21,0.08786610878661087
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_svm,4,0.24000000000000002,0.26789854790387646,0.18340136434918514,0.3314285714285714,0.25327510917030566,0.4793388429752066,58,171,63,3841,4133,121,0.02927655456085168
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_svm,4,0.24000000000000002,0.5932539682539683,0.27686269296712684,0.4,0.3333333333333333,0.5,2,4,2,25,33,4,0.12121212121212122
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_xgb,0,0.29000000000000004,0.4861396823736228,0.06731633708985237,0.5168236877523553,0.5106382978723404,0.5231607629427792,192,184,175,14844,15395,367,0.02383890873660279
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_xgb,0,0.29000000000000004,0.7370873077312003,0.18023071475085642,0.6818181818181818,0.7142857142857143,0.6521739130434783,15,6,8,216,245,23,0.09387755102040816
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_xgb,0,0.29000000000000004,0.5642409314821174,0.07196599162529041,0.5892857142857143,0.5945945945945946,0.584070796460177,66,45,47,3633,3791,113,0.02980743867053548
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_xgb,0,0.29000000000000004,1.0,0.06134637278768488,0.6666666666666666,0.5,1.0,1,1,0,29,31,1,0.03225806451612903
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_xgb,1,0.28,0.3581837727052282,0.08948591157404898,0.4108761329305136,0.35789473684210527,0.48226950354609927,204,366,219,14672,15461,423,0.027359161761852404
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_xgb,1,0.28,0.6488356187504148,0.23222024580387335,0.5789473684210527,0.6875,0.5,11,5,11,188,215,22,0.10232558139534884
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_xgb,1,0.28,0.36758949170300337,0.08265150735411256,0.4107142857142857,0.37398373983739835,0.45544554455445546,46,77,55,3653,3831,101,0.026363873662229184
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_xgb,1,0.28,0.22619047619047616,0.3426013625267994,0.0,0.0,0.0,0,2,2,30,34,2,0.058823529411764705
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_xgb,2,0.29000000000000004,0.3575284194096239,0.10180249648065393,0.41985353946297804,0.3208955223880597,0.6070588235294118,258,546,167,13999,14970,425,0.02839011356045424
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_xgb,2,0.29000000000000004,0.5169338478358319,0.21558929751963435,0.4888888888888889,0.4230769230769231,0.5789473684210527,11,15,8,197,231,19,0.08225108225108226
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_xgb,2,0.29000000000000004,0.37777139197819837,0.08882860713292084,0.39375,0.27510917030567683,0.6923076923076923,63,166,28,3766,4023,91,0.022619935371613224
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_xgb,2,0.29000000000000004,0.9459876543209877,0.22045369932541314,0.8421052631578947,0.8,0.8888888888888888,8,2,1,25,36,9,0.25
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_xgb,3,0.28,0.35129220155238405,0.09777365380486928,0.37653239929947463,0.3175775480059084,0.46236559139784944,215,462,250,14661,15588,465,0.029830638953040802
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_xgb,3,0.28,0.5037261185400792,0.25132261858908345,0.45614035087719296,0.40625,0.52,13,19,12,202,246,25,0.1016260162601626
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_xgb,3,0.28,0.26856665074638886,0.10284869029904939,0.3602941176470588,0.29878048780487804,0.4537037037037037,49,115,59,3310,3533,108,0.030568921596377016
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_xgb,3,0.28,0.55,0.31389115063739353,0.5,0.5,0.5,2,2,2,26,32,4,0.125
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_p_xgb,4,0.33,0.37250989940986107,0.08511221779152388,0.38633377135348224,0.4349112426035503,0.3475177304964539,147,191,276,14443,15057,423,0.028093245666467422
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_p_xgb,4,0.33,0.685270290529769,0.14812728869887296,0.6829268292682927,0.7,0.6666666666666666,14,6,7,212,239,21,0.08786610878661087
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_p_xgb,4,0.33,0.4008958527416667,0.08640283121490469,0.4588744588744589,0.4818181818181818,0.4380165289256198,53,57,68,3955,4133,121,0.02927655456085168
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_p_xgb,4,0.33,1.0,0.09331329147575172,0.8571428571428571,1.0,0.75,3,0,1,29,33,4,0.12121212121212122
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_tcn_proba,0,0.78,0.674215667688984,0.09239837311790303,0.6485714285714286,0.6816816816816816,0.6185286103542235,227,106,140,14922,15395,367,0.02383890873660279
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_tcn_proba,0,0.78,0.8501826159319932,0.17663623302466633,0.7692307692307693,0.9375,0.6521739130434783,15,1,8,221,245,23,0.09387755102040816
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_tcn_proba,0,0.78,0.6663312082222839,0.09724792814587668,0.6129032258064516,0.7808219178082192,0.504424778761062,57,16,56,3662,3791,113,0.02980743867053548
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_tcn_proba,0,0.78,1.0,0.13621549260224433,1.0,1.0,1.0,1,0,0,30,31,1,0.03225806451612903
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_tcn_proba,1,0.77,0.5530724042986453,0.14425408709133294,0.6099476439790575,0.6832844574780058,0.5508274231678487,233,108,190,14930,15461,423,0.027359161761852404
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_tcn_proba,1,0.77,0.7615995525672944,0.25095141038331703,0.7368421052631579,0.875,0.6363636363636364,14,2,8,191,215,22,0.10232558139534884
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_tcn_proba,1,0.77,0.5378339147326046,0.15517752540565188,0.6203208556149733,0.6744186046511628,0.5742574257425742,58,28,43,3702,3831,101,0.026363873662229184
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_tcn_proba,1,0.77,0.09166666666666667,0.45157228580042785,0.0,0.0,0.0,0,0,2,32,34,2,0.058823529411764705
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_tcn_proba,2,0.77,0.6231805087439798,0.11145619993594445,0.6137281292059219,0.7169811320754716,0.5364705882352941,228,90,197,14455,14970,425,0.02839011356045424
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_tcn_proba,2,0.77,0.6066161463503257,0.21705793246559318,0.5517241379310345,0.8,0.42105263157894735,8,2,11,210,231,19,0.08225108225108226
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_tcn_proba,2,0.77,0.5772377089619535,0.08374653577522329,0.5714285714285714,0.6571428571428571,0.5054945054945055,46,24,45,3908,4023,91,0.022619935371613224
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_tcn_proba,2,0.77,0.8675324675324676,0.26746256084130504,0.7142857142857143,1.0,0.5555555555555556,5,0,4,27,36,9,0.25
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_tcn_proba,3,0.77,0.5691958824155682,0.1670762604222322,0.5958549222797928,0.749185667752443,0.4946236559139785,230,77,235,15046,15588,465,0.029830638953040802
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_tcn_proba,3,0.77,0.6342431634060006,0.27594090172228125,0.5294117647058824,1.0,0.36,9,0,16,221,246,25,0.1016260162601626
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_tcn_proba,3,0.77,0.5678427291616802,0.17522165012875585,0.532608695652174,0.6447368421052632,0.4537037037037037,49,27,59,3398,3533,108,0.030568921596377016
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_tcn_proba,3,0.77,0.22837944219523165,0.4685510537642982,0.0,0.0,0.0,0,1,4,27,32,4,0.125
slice_traffic_x_undercut,CLEAN_AIR×NO_PRESSURE,stream_tcn_proba,4,0.77,0.6063065219610877,0.16538171824677306,0.6326276463262764,0.6684210526315789,0.6004728132387707,254,126,169,14508,15057,423,0.028093245666467422
slice_traffic_x_undercut,CLEAN_AIR×PRESSURE,stream_tcn_proba,4,0.77,0.8497895955635005,0.22119397435900498,0.7391304347826086,0.68,0.8095238095238095,17,8,4,210,239,21,0.08786610878661087
slice_traffic_x_undercut,IN_TRAFFIC×NO_PRESSURE,stream_tcn_proba,4,0.77,0.6160369179843324,0.15335048382903857,0.6666666666666666,0.6722689075630253,0.6611570247933884,80,39,41,3973,4133,121,0.02927655456085168
slice_traffic_x_undercut,IN_TRAFFIC×PRESSURE,stream_tcn_proba,4,0.77,1.0,0.22206614131170027,1.0,1.0,1.0,4,0,0,29,33,4,0.12121212121212122
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_ann,0,0.5700000000000001,0.07605651866434446,0.4299162590557548,0.1067853170189099,0.06442953020134229,0.3116883116883117,48,697,106,3823,4674,154,0.0329482242190843
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_ann,0,0.5700000000000001,0.039464022669248866,0.36493854823686844,0.05660377358490566,0.03592814371257485,0.13333333333333333,6,161,39,1493,1699,45,0.026486168334314303
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_ann,0,0.5700000000000001,0.049828398684054954,0.26104602473567845,0.03931203931203931,0.024024024024024024,0.10810810810810811,8,325,66,5067,5466,74,0.01353823637028906
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_ann,0,0.5700000000000001,0.09590459413825701,0.2613195666363886,0.15,0.15,0.15,3,17,17,1065,1102,20,0.018148820326678767
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_ann,0,0.5700000000000001,0.06362186788785232,0.31334106662986044,0.09803921568627451,0.07183908045977011,0.15432098765432098,25,323,137,5015,5500,162,0.029454545454545455
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_ann,0,0.5700000000000001,0.0775595703847703,0.3579801164335532,0.10852713178294573,0.0875,0.14285714285714285,7,73,42,899,1021,49,0.047992164544564155
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_ann,1,0.5700000000000001,0.08734454316891525,0.291414872299516,0.09954751131221719,0.18032786885245902,0.06875,11,50,149,4500,4710,160,0.03397027600849257
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_ann,1,0.5700000000000001,0.10830111767729778,0.278127660737621,0.14814814814814814,0.36363636363636365,0.09302325581395349,4,7,39,1650,1700,43,0.025294117647058825
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_ann,1,0.5700000000000001,0.05927747367665404,0.20852411966780957,0.08064516129032258,0.11627906976744186,0.06172839506172839,5,38,76,5256,5375,81,0.015069767441860464
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_ann,1,0.5700000000000001,0.030304715040811624,0.2287928222923891,0.09090909090909091,0.16666666666666666,0.0625,1,5,15,1186,1207,16,0.013256006628003313
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_ann,1,0.5700000000000001,0.08718430939817534,0.263776913410305,0.125,0.25,0.08333333333333333,17,51,187,5336,5591,204,0.03648721159005545
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_ann,1,0.5700000000000001,0.12765270493720332,0.267380199392266,0.10526315789473684,0.23076923076923078,0.06818181818181818,3,10,41,904,958,44,0.04592901878914405
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_ann,2,0.5,0.05694915074064591,0.6339727623918844,0.0990845449649973,0.054245283018867926,0.5714285714285714,92,1604,69,3068,4833,161,0.03331264225118974
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_ann,2,0.5,0.0343975294273533,0.6117698310491546,0.046511627906976744,0.024390243902439025,0.5,13,520,13,949,1495,26,0.017391304347826087
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_ann,2,0.5,0.027816709888485888,0.36080124868308133,0.052930056710775046,0.029661016949152543,0.24561403508771928,14,458,43,4482,4997,57,0.011406844106463879
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_ann,2,0.5,0.07337824795447699,0.3827943114419538,0.09852216748768473,0.054945054945054944,0.47619047619047616,10,172,11,1262,1455,21,0.01443298969072165
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_ann,2,0.5,0.16096409607010087,0.45834725550951116,0.20765832106038293,0.12455830388692579,0.6238938053097345,141,991,85,4154,5371,226,0.042077825358406255
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_ann,2,0.5,0.20910537870708332,0.4596094117816864,0.2463768115942029,0.15246636771300448,0.6415094339622641,34,189,19,867,1109,53,0.047790802524797116
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_ann,3,0.5700000000000001,0.08151722284086978,0.27586716402795186,0.09714285714285714,0.08994708994708994,0.10559006211180125,17,172,144,4483,4816,161,0.03343023255813953
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_ann,3,0.5700000000000001,0.034950538449848745,0.33045382226717035,0.01818181818181818,0.014705882352941176,0.023809523809523808,1,67,41,1425,1534,42,0.027379400260756193
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_ann,3,0.5700000000000001,0.07166633104124115,0.17026910235062015,0.08450704225352113,0.20689655172413793,0.05309734513274336,6,23,107,5266,5402,113,0.020918178452425027
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_ann,3,0.5700000000000001,0.08392449872060583,0.19412138878951926,0.11764705882352941,0.2857142857142857,0.07407407407407407,2,5,25,1115,1147,27,0.023539668700959023
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_ann,3,0.5700000000000001,0.10855167599581243,0.23936499080177748,0.11834319526627218,0.16393442622950818,0.09259259259259259,20,102,196,5298,5616,216,0.038461538461538464
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_ann,3,0.5700000000000001,0.08954191597762558,0.2786743663801293,0.12121212121212122,0.17391304347826086,0.09302325581395349,4,19,39,822,884,43,0.048642533936651584
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_ann,4,0.5700000000000001,0.15391063173287034,0.2646929200094247,0.1783783783783784,0.15714285714285714,0.20625,33,177,127,4173,4510,160,0.03547671840354767
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_ann,4,0.5700000000000001,0.03450385974279915,0.21989406238920672,0.02666666666666667,0.03225806451612903,0.022727272727272728,1,30,43,1804,1878,44,0.023429179978700747
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_ann,4,0.5700000000000001,0.101621147877093,0.13673730465840434,0.12903225806451613,0.3157894736842105,0.08108108108108109,6,13,68,5274,5361,74,0.013803394889013243
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_ann,4,0.5700000000000001,0.06387486203060455,0.14290879043380122,0.0,0.0,0.0,0,10,19,1186,1215,19,0.015637860082304528
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_ann,4,0.5700000000000001,0.0679448747858003,0.2347164929230113,0.08074534161490683,0.11607142857142858,0.06190476190476191,13,99,197,5116,5425,210,0.03870967741935484
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_ann,4,0.5700000000000001,0.08506955008548667,0.2914790962984486,0.0,0.0,0.0,0,6,62,1005,1073,62,0.05778191985088537
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_rf,0,0.13,0.2604323569562819,0.10713314570475235,0.28078817733990147,0.2261904761904762,0.37012987012987014,57,195,97,4325,4674,154,0.0329482242190843
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_rf,0,0.13,0.34368716696949414,0.08974844147243524,0.3368421052631579,0.32,0.35555555555555557,16,34,29,1620,1699,45,0.026486168334314303
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_rf,0,0.13,0.23186926592914256,0.06009293860619743,0.22857142857142856,0.17647058823529413,0.32432432432432434,24,112,50,5280,5466,74,0.01353823637028906
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_rf,0,0.13,0.2678892544374644,0.06749881471342889,0.44,0.36666666666666664,0.55,11,19,9,1063,1102,20,0.018148820326678767
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_rf,0,0.13,0.30901409040354644,0.10520914101301951,0.28431372549019607,0.19333333333333333,0.5370370370370371,87,363,75,4975,5500,162,0.029454545454545455
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_rf,0,0.13,0.321125561833772,0.14875985921551013,0.3076923076923077,0.23404255319148937,0.4489795918367347,22,72,27,900,1021,49,0.047992164544564155
slice_phase_x_traffic,early×CLEAN_AIR,stream_p_rf,1,0.17,0.4266742921559246,0.10535357081843594,0.38596491228070173,0.6470588235294118,0.275,44,24,116,4526,4710,160,0.03397027600849257
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_rf,1,0.17,0.32619084446341945,0.08108991648698287,0.24615384615384617,0.36363636363636365,0.18604651162790697,8,14,35,1643,1700,43,0.025294117647058825
