slice_col,slice_value,ablation_name,mean_PR_AUC,std_PR_AUC,mean_LogLoss,std_LogLoss,mean_F1,std_F1,mean_Precision,mean_Recall,mean_n_rows,mean_n_pos,mean_pos_rate,ref_PR_AUC,ref_LogLoss,ref_F1,delta_PR_AUC_vs_ref,delta_LogLoss_vs_ref,delta_F1_vs_ref
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_ann,0.050323413593309566,0.03247906211224843,0.3610367849360042,0.15050979434816164,0.05922240689770307,0.05201061128283398,0.09418373962408955,0.15457867713681667,1661.2,40.0,0.02399603411373123,0.5761088529987954,0.13034587456120644,0.5963010103621389,-0.5257854394054858,0.23069091037479778,-0.5370786034644358
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_rf,0.2562921162397295,0.08950515269957972,0.089988544745214,0.00765929483212796,0.21629755590465405,0.09068640884684309,0.2854407315530911,0.2205082256245047,1661.2,40.0,0.02399603411373123,0.5761088529987954,0.13034587456120644,0.5963010103621389,-0.31981673675906597,-0.04035732981599244,-0.38000345445748485
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_svm,0.19190858100359365,0.07733535673553153,0.154206662218278,0.08825503268572472,0.22265713122855982,0.06151213096438513,0.2450017006166739,0.26638064777599657,1661.2,40.0,0.02399603411373123,0.5761088529987954,0.13034587456120644,0.5963010103621389,-0.3842002719952018,0.023860787657071558,-0.3736438791335791
slice_phase_x_traffic,early×IN_TRAFFIC,stream_p_xgb,0.3843306516328588,0.16610237230114575,0.08052259290230276,0.015515132037314583,0.4090715776176289,0.12839744801646635,0.4387266235085784,0.4327267048197281,1661.2,40.0,0.02399603411373123,0.5761088529987954,0.13034587456120644,0.5963010103621389,-0.19177820136593665,-0.04982328165890368,-0.18722943274450998
slice_phase_x_traffic,early×IN_TRAFFIC,stream_tcn_proba,0.5761088529987954,0.09931564912490098,0.13034587456120644,0.030430849402000873,0.5963010103621389,0.094868056113247,0.655883552721788,0.5553433388317109,1661.2,40.0,0.02399603411373123,0.5761088529987954,0.13034587456120644,0.5963010103621389,0.0,0.0,0.0
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_ann,0.062042012233505806,0.027328198992899615,0.22747556001911878,0.087703879953054,0.07728531152623483,0.03455552163167916,0.13853002722979338,0.10992579289427604,5320.2,79.8,0.014947284252010334,0.43975528795133556,0.1004240153992491,0.44944971544914625,-0.37771327571782976,0.12705154461986967,-0.3721644039229114
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_rf,0.17641311533102555,0.04885545383841067,0.0674136854217311,0.013893760709775623,0.1894055849262215,0.04098414129532907,0.1635479220394611,0.23261214948841094,5320.2,79.8,0.014947284252010334,0.43975528795133556,0.1004240153992491,0.44944971544914625,-0.26334217262031,-0.033010329977518,-0.26004413052292474
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_svm,0.17581386470275878,0.12273759698672052,0.1259146367636231,0.04438044231559582,0.23873182871466958,0.10068061128025707,0.1692004679193319,0.42246615502321133,5320.2,79.8,0.014947284252010334,0.43975528795133556,0.1004240153992491,0.44944971544914625,-0.2639414232485768,0.025490621364374008,-0.21071788673447667
slice_phase_x_traffic,late×CLEAN_AIR,stream_p_xgb,0.28771372274524126,0.11368900076274811,0.062455116933118116,0.02076801213230296,0.3068427369584281,0.10153013112143604,0.2963490282354118,0.35475789405303454,5320.2,79.8,0.014947284252010334,0.43975528795133556,0.1004240153992491,0.44944971544914625,-0.1520415652060943,-0.03796889846613098,-0.14260697849071813
slice_phase_x_traffic,late×CLEAN_AIR,stream_tcn_proba,0.43975528795133556,0.07190872784744919,0.1004240153992491,0.03975473203692786,0.44944971544914625,0.04202916311813326,0.5907848517472674,0.3671315936336896,5320.2,79.8,0.014947284252010334,0.43975528795133556,0.1004240153992491,0.44944971544914625,0.0,0.0,0.0
