number,value,datetime_start,datetime_complete,duration,params_colsample_bynode,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
509,1.2247563425037125,2026-02-26 10:35:05.555606,2026-02-26 10:35:06.074504,0 days 00:00:00.518898,0.74778758556295,0.47754660111592356,0.023435821778678964,0.2295306674483576,6,7,12,5641,0.0014753958655413357,0.016937078235914445,0.6260550436917749,PRUNED
510,1.227410574669088,2026-02-26 10:35:06.102972,2026-02-26 10:35:06.577700,0 days 00:00:00.474728,0.7744925970233181,0.4699143826983376,0.0013889501865536095,0.21345839315658235,7,7,12,5794,0.0021126875089300724,0.028291186893808426,0.6352467321241404,PRUNED
511,1.4116809496541713,2026-02-26 10:35:06.607309,2026-02-26 10:35:07.452424,0 days 00:00:00.845115,0.7429196608197803,0.5011192934035354,0.024395921937326894,0.24998733390943162,6,8,12,3090,0.0017107182906864818,0.01944318126268843,0.6231955326486938,COMPLETE
512,1.2246381155864963,2026-02-26 10:35:07.484688,2026-02-26 10:35:08.187954,0 days 00:00:00.703266,0.7471382258503001,0.490772502186069,0.03700896938280367,0.2267430527114966,6,8,12,3071,0.001305303105318599,0.018764361335012643,0.6228091765840469,PRUNED
513,1.229995539307568,2026-02-26 10:35:08.217394,2026-02-26 10:35:08.922570,0 days 00:00:00.705176,0.7438545876651451,0.5000323316750295,0.001692055425054496,0.24040645212620512,6,8,12,3106,0.0017829043259698783,0.023478989847241262,0.6334627526749824,PRUNED
514,1.4100708060991962,2026-02-26 10:35:08.955981,2026-02-26 10:35:09.547032,0 days 00:00:00.591051,0.756465993206138,0.48426368446549767,0.029656693974046473,0.2483059880513603,6,8,12,2957,0.0016494958285764622,0.0235596349132638,0.6217763729994407,COMPLETE
515,1.2905296959047599,2026-02-26 10:35:09.577542,2026-02-26 10:35:10.051734,0 days 00:00:00.474192,0.7417420357222165,0.4800873726500476,0.046227044147309757,0.24914100710987633,6,8,12,3174,0.0014251441635566987,0.01916394218430724,0.6309605391322813,PRUNED
516,1.2630184031108447,2026-02-26 10:35:10.093230,2026-02-26 10:35:10.582506,0 days 00:00:00.489276,0.7541980714653627,0.46515562499349017,0.033232767147753854,0.24694184945320868,6,8,12,2944,0.001602223559657663,0.02057860338198143,0.6226978797450851,PRUNED
517,1.5118883759551391,2026-02-26 10:35:10.613321,2026-02-26 10:35:11.499780,0 days 00:00:00.886459,0.7325176715152725,0.4839741916770558,0.022387615187750596,0.04061906669911875,6,8,12,3009,0.0018700231735751304,0.021916816928553323,0.6278074884654543,COMPLETE
518,1.2887763389203715,2026-02-26 10:35:11.540789,2026-02-26 10:35:12.055355,0 days 00:00:00.514566,0.7568419212363849,0.99430804563442,0.9435214575277955,0.2494725280135422,6,8,12,3184,0.0012327075421108206,0.01892348520735033,0.6375656359137317,PRUNED
519,1.2243467196172746,2026-02-26 10:35:12.095935,2026-02-26 10:35:13.032435,0 days 00:00:00.936500,0.7370301328526381,0.47351520821183446,0.012156721572787806,0.0282389125697023,6,8,12,3086,0.0016553124320380034,0.02468235237150106,0.6200529790909617,PRUNED
520,1.2340036408273438,2026-02-26 10:35:13.069617,2026-02-26 10:35:13.559091,0 days 00:00:00.489474,0.7596781510418064,0.48518486682351336,0.039322211440209136,0.24996207910690754,6,8,12,3248,0.0014132636905065245,0.029636270256256276,0.6292881491449462,PRUNED
521,1.3946316154948286,2026-02-26 10:35:13.588051,2026-02-26 10:35:14.248887,0 days 00:00:00.660836,0.7527400879353958,0.7928187599623118,0.028053414029516673,0.2307901440364228,7,8,12,2856,0.0021176365479426444,0.013738921409903546,0.6001510160760569,COMPLETE
522,1.4678864756197263,2026-02-26 10:35:14.299098,2026-02-26 10:35:15.055343,0 days 00:00:00.756245,0.7655547324549893,0.8031354163618444,0.06949527883947386,0.10594541162030338,7,8,12,2990,0.0020194725162448524,0.014101002078698799,0.6037008062087237,COMPLETE
523,1.2769896005653951,2026-02-26 10:35:15.092007,2026-02-26 10:35:15.611665,0 days 00:00:00.519658,0.5111990219977685,0.7855130803293595,0.05266535635669238,0.23440132639393274,7,8,12,2887,0.0020266996594152254,0.014817109064418386,0.6052736539893353,PRUNED
524,1.2802205059055818,2026-02-26 10:35:15.651168,2026-02-26 10:35:16.190229,0 days 00:00:00.539061,0.5288682915863907,0.7694637684267465,0.017903259050457608,0.2344171078566318,7,8,11,3060,0.0016837330330443491,0.01344917357629101,0.8918036758504847,PRUNED
525,1.2900003012860357,2026-02-26 10:35:16.221008,2026-02-26 10:35:16.862595,0 days 00:00:00.641587,0.8772978676737024,0.7931966829808308,0.031248134299992434,0.23644103245114775,10,8,12,2840,0.00125915795997982,0.018579238444262642,0.809194519878593,PRUNED
526,1.2686238750310337,2026-02-26 10:35:16.894386,2026-02-26 10:35:17.523279,0 days 00:00:00.628893,0.7402102258362676,0.7949915589119244,0.0018323685121612112,0.22057097644356233,9,8,12,2797,0.0022647321264616218,0.03162583173107492,0.6080586603481826,PRUNED
527,1.2596943707395545,2026-02-26 10:35:17.572250,2026-02-26 10:35:18.220533,0 days 00:00:00.648283,0.7507797767780245,0.7766319297789691,0.5608068932866199,0.1228799001692879,7,8,11,5950,0.0014955218583149084,0.016491131402820748,0.804979027069495,PRUNED
528,1.2677514150620042,2026-02-26 10:35:18.248779,2026-02-26 10:35:18.817765,0 days 00:00:00.568986,0.7284846155052546,0.8015571915774796,0.04191864499309085,0.23188723237738795,9,8,12,2941,0.0017027732898772584,0.022346166251867014,0.6152960637675764,PRUNED
529,1.2589178758576676,2026-02-26 10:35:18.846970,2026-02-26 10:35:19.544641,0 days 00:00:00.697671,0.764166936518789,0.7815626144750736,0.14925560585467113,0.24989316779508483,10,8,12,3115,0.0020538189077601234,0.018218758153229368,0.7925611807699137,PRUNED
530,1.283834171092061,2026-02-26 10:35:19.584369,2026-02-26 10:35:20.382685,0 days 00:00:00.798316,0.8533772588116635,0.8165596922223748,0.4790670458386767,0.2235715382551213,7,8,11,3308,0.0012154836941650907,0.013497547227485553,0.6340442893157957,PRUNED
531,1.24315340517012,2026-02-26 10:35:20.418741,2026-02-26 10:35:20.984256,0 days 00:00:00.565515,0.540501092679878,0.8140333120064489,0.030229113070360775,0.23737316062855232,7,8,12,2970,0.001064952696715748,0.022302324496692973,0.621904214803137,PRUNED
532,1.266991015380193,2026-02-26 10:35:21.017730,2026-02-26 10:35:21.683672,0 days 00:00:00.665942,0.9355999356578604,0.838983967681558,0.021036248820269794,0.2208564915874003,6,8,11,5994,0.00180449537511777,0.034062815574250734,0.6422536788087151,PRUNED
533,1.3178139482656734,2026-02-26 10:35:21.716379,2026-02-26 10:35:22.330416,0 days 00:00:00.614037,0.7626887176098227,0.49722461038797994,0.0011495205312674593,0.23893001627304208,6,8,3,3203,0.0023298553503624518,0.026398452362110046,0.6024930499863147,PRUNED
534,1.2542285760197407,2026-02-26 10:35:22.369059,2026-02-26 10:35:22.947269,0 days 00:00:00.578210,0.7430629536953196,0.8027497964753458,0.016200924005148155,0.2282973413677458,10,8,12,5498,0.001473861899830254,0.010430138517755275,0.6000605374903747,PRUNED
535,1.430006104729514,2026-02-26 10:35:22.978520,2026-02-26 10:35:23.613530,0 days 00:00:00.635010,0.7204407331045068,0.4987252902173222,0.03455630282638086,0.21314905091435837,6,8,11,5767,0.0103178154251561,0.01891286308782903,0.6420667026472792,COMPLETE
536,1.2399395823229773,2026-02-26 10:35:23.645698,2026-02-26 10:35:24.148428,0 days 00:00:00.502730,0.7762701430971536,0.48934782874958554,0.023623541682987907,0.23965613443005712,7,8,12,2707,0.018216692955360103,0.0318569026291487,0.6242587940043788,PRUNED
537,1.2258298775963645,2026-02-26 10:35:24.181881,2026-02-26 10:35:24.710708,0 days 00:00:00.528827,0.5461373545616465,0.8223434392573458,1.364399064031226,0.07646141321293862,6,8,12,5377,0.0024955852435073187,0.01582264832914346,0.8127446171123613,PRUNED
538,1.2529973536687193,2026-02-26 10:35:24.757205,2026-02-26 10:35:25.204827,0 days 00:00:00.447622,0.5216049599306274,0.5883514179744244,0.25839386107414414,0.24909399930878118,9,8,12,2846,0.001868795680775696,0.025801109036965423,0.8010574185746685,PRUNED
539,1.2291958925994049,2026-02-26 10:35:25.234803,2026-02-26 10:35:25.984813,0 days 00:00:00.750010,0.7479818669014886,0.7861117646018321,0.010182769207749505,0.05665294696734391,6,6,12,2985,0.0027357285519519427,0.04113737537982119,0.6198478898897579,PRUNED
540,1.275787947706007,2026-02-26 10:35:26.027344,2026-02-26 10:35:26.508675,0 days 00:00:00.481331,0.7650510249957333,0.5081147249752745,0.028304662963833552,0.22515260604419024,9,8,11,3045,0.0010248923174024547,0.10714553564668883,0.6126815234682924,PRUNED
541,1.3021996828468014,2026-02-26 10:35:26.537896,2026-02-26 10:35:27.343044,0 days 00:00:00.805148,0.7366020985194832,0.7711416219811347,0.019834868737182345,0.20508908288908778,7,8,2,5620,0.0013473436741646408,0.012946116481945274,0.6325677226865334,PRUNED
542,1.2464253822976565,2026-02-26 10:35:27.374910,2026-02-26 10:35:28.009602,0 days 00:00:00.634692,0.7517875718372902,0.7957547786351903,0.0018626441476650615,0.21972470086501758,10,8,12,4188,0.0015974162361935577,0.023101244676232827,0.8187138169659511,PRUNED
543,1.2191661689894793,2026-02-26 10:35:28.039696,2026-02-26 10:35:28.379866,0 days 00:00:00.340170,0.5326981439344981,0.47979593778497104,0.03676315822494238,0.2300769335653327,6,3,12,2678,0.002169322598540174,0.03701353464215732,0.6271854999621822,PRUNED
544,1.2576733518829006,2026-02-26 10:35:28.409138,2026-02-26 10:35:28.907478,0 days 00:00:00.498340,0.7710775655335157,0.4978686652546104,0.015050245590430712,0.23886376093249062,6,8,11,3140,0.0021125475255678486,0.010777567752546988,0.6085019053073638,PRUNED
545,1.259339316773227,2026-02-26 10:35:28.946757,2026-02-26 10:35:29.461415,0 days 00:00:00.514658,0.7800109277901175,0.5249927208734226,0.001581921778660712,0.2063412710329652,6,8,11,2745,0.0028475541081834817,0.019446122107794547,0.6392122393644828,PRUNED
546,1.2449545410604068,2026-02-26 10:35:29.493414,2026-02-26 10:35:29.887398,0 days 00:00:00.393984,0.5502492945000654,0.5732523381507143,0.025103215177176588,0.21759248934992606,6,4,12,2819,0.0012365920273542917,0.030501760041452962,0.9226883883381765,PRUNED
547,1.2409895785084164,2026-02-26 10:35:29.916660,2026-02-26 10:35:30.254899,0 days 00:00:00.338239,0.7277014230620205,0.7556229000312087,5.371374460483886,0.22947542571503923,7,8,12,3280,0.0016605191846792932,0.07976478371828181,0.8051729695979949,PRUNED
548,1.3146564821947104,2026-02-26 10:35:30.294569,2026-02-26 10:35:30.892266,0 days 00:00:00.597697,0.7638929884923307,0.8607721965272545,0.0022067734028432128,0.2365981965266869,10,8,11,2931,0.0031867381067116965,0.024186202455800956,0.6147644316874582,PRUNED
549,1.2237549087473605,2026-02-26 10:35:30.921804,2026-02-26 10:35:31.495545,0 days 00:00:00.573741,0.7426612505171861,0.6143133589442037,0.001014272570896497,0.19853856844294385,6,7,12,5698,0.0014156252890685937,0.016024799932269705,0.824330990310135,PRUNED
550,1.2627178572145528,2026-02-26 10:35:31.527360,2026-02-26 10:35:32.186530,0 days 00:00:00.659170,0.920930878234719,0.8085441451117484,0.043298907365831,0.21501550951433634,9,7,12,775,0.0018705339277510903,0.1274835822775035,0.7944786131278962,PRUNED
551,1.4327982625436142,2026-02-26 10:35:32.223794,2026-02-26 10:35:32.780769,0 days 00:00:00.556975,0.7551300548200209,0.47275427809310955,0.0012640948933683278,0.2489174068558077,5,6,11,3119,0.0022978063664548377,0.04350153821827022,0.6254747363277239,COMPLETE
552,1.2677247959276252,2026-02-26 10:35:32.813394,2026-02-26 10:35:33.298377,0 days 00:00:00.484983,0.7792032895508941,0.49024175102875517,0.029190354853484514,0.22513682639828012,5,8,12,5866,0.0011307092524449661,6.279505874275485,0.8128961209654806,PRUNED
553,1.2595869319584883,2026-02-26 10:35:33.334624,2026-02-26 10:35:33.736243,0 days 00:00:00.401619,0.5494138340368739,0.7756939192902399,0.018783616573080315,0.24957134206507872,7,4,12,3054,0.0027994232073504806,0.10071503749210209,0.6345659764004768,PRUNED
554,1.2768469488822447,2026-02-26 10:35:33.775353,2026-02-26 10:35:34.529190,0 days 00:00:00.753837,0.7528365123777371,0.7926831650702119,0.0616292611305912,0.21000243105601196,5,10,11,3234,0.0017614655440246992,0.020973146124613734,0.939266586390823,PRUNED
555,1.263860438089472,2026-02-26 10:35:34.568880,2026-02-26 10:35:35.056505,0 days 00:00:00.487625,0.5334441451371696,0.5111382210147785,0.008445671916533077,0.23214419455329527,6,7,12,2832,0.002255252529496459,0.028349136078101363,0.6155110849997202,PRUNED
556,1.2389525714724519,2026-02-26 10:35:35.098040,2026-02-26 10:35:35.786309,0 days 00:00:00.688269,0.7687513608833053,0.5035779481877943,0.022446912536136784,0.2192804065005647,5,8,11,2643,0.0013086178396542383,5.314121806252857,0.9940721678822148,PRUNED
557,1.2516660616342035,2026-02-26 10:35:35.829838,2026-02-26 10:35:36.342237,0 days 00:00:00.512399,0.7331891690207115,0.5994619780527846,0.05088404349856957,0.23949887690965624,10,8,12,5460,0.0015337955943473577,6.844800630500882,0.6001030790607268,PRUNED
558,1.4273105077801436,2026-02-26 10:35:36.381956,2026-02-26 10:35:37.030699,0 days 00:00:00.648743,0.7971709172709819,0.7112838780997154,0.03596237055386456,0.19243821334146183,0,7,12,5278,0.00201244151128938,0.0392923060323827,0.6470291137775029,COMPLETE
559,1.2514467824294142,2026-02-26 10:35:37.069510,2026-02-26 10:35:37.652563,0 days 00:00:00.583053,0.8119615277954177,0.6959351206795581,0.025821671616671243,0.17993314310656255,1,7,12,5260,0.001930206874199939,0.012700098498536407,0.6493836649985988,PRUNED
560,1.247731187448421,2026-02-26 10:35:37.682582,2026-02-26 10:35:38.233301,0 days 00:00:00.550719,0.7953235500337171,0.7079969998861898,0.0014441745785646726,0.18624439657644595,0,7,11,5569,0.0015557817430345796,5.566829184271082,0.6412515453248768,PRUNED
561,1.3819471890986539,2026-02-26 10:35:38.262013,2026-02-26 10:35:38.978536,0 days 00:00:00.716523,0.9682193096070351,0.7114138855571389,0.031743258796181596,0.18933501793632876,0,7,4,5142,0.0010037643752947955,0.0699437202537554,0.6521753189151874,PRUNED
562,1.2463102948955551,2026-02-26 10:35:39.018004,2026-02-26 10:35:39.596750,0 days 00:00:00.578746,0.8327680342556735,0.7263279216334165,0.012446729869253978,0.1966986006523009,0,7,12,4876,0.0020237677840897173,0.04998204553584183,0.6450295633892686,PRUNED
563,1.2350675848617905,2026-02-26 10:35:39.626471,2026-02-26 10:35:40.255259,0 days 00:00:00.628788,0.9992913981177802,0.7140799155487874,0.017313025484482006,0.19288889934094433,0,7,11,5735,0.0017333903277702242,0.08818386948920658,0.6590619761762296,PRUNED
564,1.2298185805128365,2026-02-26 10:35:40.284806,2026-02-26 10:35:40.842927,0 days 00:00:00.558121,0.8016520385118662,0.6943282633147493,0.021170296936090207,0.20053807332553406,5,7,12,5339,0.002349514890595551,0.03754733357659568,0.6400532738676433,PRUNED
565,1.2812465781992084,2026-02-26 10:35:40.872504,2026-02-26 10:35:41.479272,0 days 00:00:00.606768,0.8011929907219021,0.7622882635141087,0.1999912632828841,0.17228958936154246,5,7,12,5438,0.00131188154463529,0.06541696999916864,0.6471964548831199,PRUNED
566,1.2894565590191285,2026-02-26 10:35:41.510632,2026-02-26 10:35:42.196130,0 days 00:00:00.685498,0.787598788398238,0.7393743925130379,0.11965127534093213,0.20531781128073642,0,7,3,5823,0.0020533651525850116,0.11486129852309802,0.7994695802577959,PRUNED
567,1.2451375556417947,2026-02-26 10:35:42.225051,2026-02-26 10:35:42.784822,0 days 00:00:00.559771,0.7859512271011686,0.7266500831735151,0.0021682379667901357,0.18316770423620005,5,7,12,5654,0.0014942690820316865,4.590115143697768,0.6310995786445801,PRUNED
568,1.2461901188379325,2026-02-26 10:35:42.815380,2026-02-26 10:35:43.337386,0 days 00:00:00.522006,0.5616531466314357,0.8219556493420265,0.027594149816262185,0.20513047337073598,5,7,11,3371,0.029067223671177075,0.017538321685224623,0.8078188404575919,PRUNED
569,1.3072117446872664,2026-02-26 10:35:43.367347,2026-02-26 10:35:44.110449,0 days 00:00:00.743102,0.7778753352625131,0.5335116641879498,0.03574344151179516,0.21130112131550657,0,8,1,3052,0.0024811644283228296,0.024847787107325426,0.6622248481696754,PRUNED
570,1.2784825398253405,2026-02-26 10:35:44.155972,2026-02-26 10:35:44.703845,0 days 00:00:00.547873,0.8260195211642838,0.7833407446441918,0.01368837752227102,0.1959763186580239,9,6,12,3529,0.0017329498175771018,6.955120585753771,0.8193132949741365,PRUNED
571,1.2569172847626666,2026-02-26 10:35:44.734418,2026-02-26 10:35:45.231565,0 days 00:00:00.497147,0.8414635257532499,0.6281119781135628,0.39115272915539784,0.22198622608278898,0,7,11,2950,0.001174440859540532,0.157644142593377,0.6346809938921576,PRUNED
572,1.4366768100838834,2026-02-26 10:35:45.262428,2026-02-26 10:35:45.783146,0 days 00:00:00.520718,0.5558513456250384,0.5234108444846027,0.024440949526710984,0.2141240966151908,0,7,12,5260,0.03741787421141359,5.169619777001699,0.8279259423447592,COMPLETE
573,1.288927753173083,2026-02-26 10:35:45.818501,2026-02-26 10:35:46.542604,0 days 00:00:00.724103,0.8170350719900674,0.9434350632312234,0.0018461496621781052,0.22855385583246135,5,8,12,3151,0.002604920379714739,0.008054344140364876,0.7874120493029688,PRUNED
574,1.2269992490563728,2026-02-26 10:35:46.572098,2026-02-26 10:35:46.931198,0 days 00:00:00.359100,0.5413365750490735,0.7451218695140274,4.4066309701893935,0.19104574044987696,5,7,11,4970,0.0019452397773838254,0.030812898727763074,0.6463521032692838,PRUNED
575,1.2560032248846913,2026-02-26 10:35:46.972290,2026-02-26 10:35:47.371940,0 days 00:00:00.399650,0.5161541337692547,0.5591943367016171,1.5871519843000872,0.14622939355758074,0,8,2,3258,0.0013725626807226804,0.04395890404701224,0.6698647249497394,PRUNED
576,1.2666387858067074,2026-02-26 10:35:47.402945,2026-02-26 10:35:48.398567,0 days 00:00:00.995622,0.8873592102972361,0.7660393384435781,0.032059578038214555,0.03406092573192671,0,7,12,5548,0.002156157195495153,7.859233497711213,0.9068480671501529,PRUNED
577,1.2290843728007614,2026-02-26 10:35:48.428339,2026-02-26 10:35:49.021617,0 days 00:00:00.593278,0.797964889637327,0.8063130777075397,0.018447092364348,0.20707217988963125,5,7,12,5884,0.001644527703229998,0.014936492707825723,0.6266234905910057,PRUNED
578,1.2470260521861187,2026-02-26 10:35:49.053002,2026-02-26 10:35:49.637200,0 days 00:00:00.584198,0.7718794570710601,0.706705307306141,0.04171145702000051,0.22192524418846446,1,8,11,3000,0.0032525835151878133,0.022335081256405518,0.809172923414721,PRUNED
579,1.2727733516205892,2026-02-26 10:35:49.666429,2026-02-26 10:35:50.080193,0 days 00:00:00.413764,0.94535195315,0.7883955549857993,2.405817110360398,0.23190123185887865,10,7,12,3193,0.0027711811579156126,4.1537216373601735,0.8168070010536055,PRUNED
580,1.2239126977613444,2026-02-26 10:35:50.113782,2026-02-26 10:35:50.596815,0 days 00:00:00.483033,0.789376101412192,0.5404767423327224,0.02162497344707741,0.2187710842755334,5,8,12,2896,0.0018716333591011329,6.4477934468319535,0.6340857383729602,PRUNED
581,1.2372879105658312,2026-02-26 10:35:50.625457,2026-02-26 10:35:51.021131,0 days 00:00:00.395674,0.7627289314575767,0.6114925560199437,0.02763158446425392,0.24902121170368527,5,4,12,4105,0.0010044324255368187,0.011860470739485568,0.8821400733460643,PRUNED
582,1.2199660504282188,2026-02-26 10:35:51.064243,2026-02-26 10:35:51.612059,0 days 00:00:00.547816,0.5482837618267399,0.7760240365171067,0.0014642351545025663,0.20150330198569377,5,8,11,5727,0.0014401449316180802,0.01861818350910129,0.653851650355517,PRUNED
583,1.244533898782418,2026-02-26 10:35:51.641830,2026-02-26 10:35:52.163453,0 days 00:00:00.521623,0.5247799500620765,0.7508752788379582,0.01556763445059528,0.23223843630760632,7,7,12,1132,0.07121210936496401,0.05883455535316845,0.6208034700016267,PRUNED
584,1.28164316632261,2026-02-26 10:35:52.192324,2026-02-26 10:35:52.712708,0 days 00:00:00.520384,0.5354430746195918,0.5865841409301126,0.002543995073673334,0.08228896013875572,2,7,11,3083,0.002356415239502812,0.1317613792685155,0.9997703145412689,PRUNED
585,1.2798377854532441,2026-02-26 10:35:52.742874,2026-02-26 10:35:53.216986,0 days 00:00:00.474112,0.709306378215394,0.47099277768575554,0.010071177161562956,0.24958602358698187,5,8,12,5994,0.0012582667325189015,0.028113826960295192,0.8015177737829046,PRUNED
586,1.289283618126031,2026-02-26 10:35:53.247531,2026-02-26 10:35:53.886488,0 days 00:00:00.638957,0.783142135512735,0.8306724556419279,0.02376960022009616,0.21191628168262341,9,8,12,2858,0.0017760180106632223,0.08405447619961803,0.6422904120379839,PRUNED
587,1.2524621165520655,2026-02-26 10:35:53.916584,2026-02-26 10:35:54.346377,0 days 00:00:00.429793,0.5610074321395739,0.5142773638318822,0.03173855166210432,0.2236977045495449,5,6,11,5073,0.0022800068921637853,1.9542395325346873,0.6825397160897799,PRUNED
588,1.328165315518576,2026-02-26 10:35:54.376438,2026-02-26 10:35:54.889814,0 days 00:00:00.513376,0.77321778958285,0.4656017675997505,0.01843469048670709,0.23877788950554873,10,7,4,3376,0.0016129099892211237,5.226881635896404,0.6248344727379871,PRUNED
589,1.2835764010355963,2026-02-26 10:35:54.919214,2026-02-26 10:35:55.530291,0 days 00:00:00.611077,0.7560292939766717,0.8091529893933064,0.034236079486100496,0.19716570094059466,5,8,12,5367,0.14682042899133183,3.8649441856974973,0.7800404420283162,PRUNED
590,1.2273157753671236,2026-02-26 10:35:55.560588,2026-02-26 10:35:56.037153,0 days 00:00:00.476565,0.7653486150160821,0.5048352476008323,0.04618247231108434,0.1617416872494029,0,7,12,4788,3.406424552053419,0.03381465301958318,0.8324931540067619,PRUNED
591,1.234767390271116,2026-02-26 10:35:56.066100,2026-02-26 10:35:56.412764,0 days 00:00:00.346664,0.5561442723784338,0.49218913426752164,0.0763699925419371,0.17569243436979687,7,3,11,3762,0.002927038407193815,6.2372536631527495,0.6075607763314983,PRUNED
592,1.2712269325645904,2026-02-26 10:35:56.442093,2026-02-26 10:35:56.906516,0 days 00:00:00.464423,0.7817927116951955,0.7210064472530722,0.002003396535502401,0.21346150076319553,5,4,12,2980,0.001355050909852747,0.047665592480798304,0.6328312353024794,PRUNED
593,1.238727485327281,2026-02-26 10:35:56.936423,2026-02-26 10:35:57.360057,0 days 00:00:00.423634,0.8057407985528573,0.5276377529999061,0.8449296046722047,0.23008714920225207,8,7,12,5641,0.013376691887688934,2.26137841032017,0.8181407130248551,PRUNED
594,1.28899782723337,2026-02-26 10:35:57.393112,2026-02-26 10:35:57.839924,0 days 00:00:00.446812,0.5047809310822031,0.7919580588736157,0.680378743293508,0.23827435495693208,7,8,11,4312,0.0022846545877811208,0.09806476638052916,0.6194599152327934,PRUNED
595,1.2382349483032198,2026-02-26 10:35:57.870791,2026-02-26 10:35:58.245324,0 days 00:00:00.374533,0.542807098186889,0.6190325078527427,0.022290274600053513,0.22067681441720566,5,4,11,3164,0.29892521124163157,0.02396902512491176,0.7946975285639799,PRUNED
596,1.2380958514819531,2026-02-26 10:35:58.289723,2026-02-26 10:35:59.120726,0 days 00:00:00.831003,0.7555083589159349,0.7572448660375762,0.026786591894052834,0.044890506482792226,10,7,12,2786,0.0019832839334007657,3.3530256321342184,0.627980083139657,PRUNED
597,1.2744921279490777,2026-02-26 10:35:59.150365,2026-02-26 10:35:59.587508,0 days 00:00:00.437143,0.7182376020776615,0.48050103684721185,0.0016675678963071548,0.2090304427100078,5,7,12,5800,0.0014931269164759032,7.892929993929915,0.6418187790378045,PRUNED
598,1.2437624390572222,2026-02-26 10:35:59.617143,2026-02-26 10:36:00.122955,0 days 00:00:00.505812,0.567454726480107,0.5459564406557535,0.014693782259358973,0.19124187276754365,9,8,12,5546,0.0011119556089632544,4.555897626677658,0.8245338867116607,PRUNED
599,1.2233367700018007,2026-02-26 10:36:00.155105,2026-02-26 10:36:00.765125,0 days 00:00:00.610020,0.7689522287858099,0.6004748226116808,0.039555713820726326,0.23842922374677641,6,10,11,3001,0.0890701097856108,9.953102563898826,0.8102548853068567,PRUNED
