number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_delta_step,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_scale_pos_weight,params_subsample,state
439,0.14059534600945153,2026-02-26 14:13:10.144740,2026-02-26 14:13:32.181980,0 days 00:00:22.037240,0.6832447543894978,0.038884342566670074,0.18662509233332863,9,10,2,1890,0.5505105434242017,0.7332584265511142,12.373399701575895,0.7475098993650219,PRUNED
440,0.2819689004088034,2026-02-26 14:13:32.209495,2026-02-26 14:14:02.072171,0 days 00:00:29.862676,0.692257228133872,0.04799119067618871,0.11616401973381221,7,10,1,1936,0.040530194513837485,1.2795418936693668,12.000275595823368,0.9626025872233678,COMPLETE
441,0.1431475685742242,2026-02-26 14:14:02.105116,2026-02-26 14:14:19.767087,0 days 00:00:17.661971,0.7138760099613325,0.019657256812264046,0.19997041346204456,9,10,1,1481,0.2562106969421498,0.8861426723640856,12.775766153987298,0.7615278987884019,PRUNED
442,0.13530765150195312,2026-02-26 14:14:19.796095,2026-02-26 14:14:37.289154,0 days 00:00:17.493059,0.6813800445114938,0.01311396077483047,0.17610801669429027,10,10,2,1744,0.05491475250514429,0.605134983098121,12.44150240701091,0.8036434566194289,PRUNED
443,0.13895551025824054,2026-02-26 14:14:37.317882,2026-02-26 14:15:00.465295,0 days 00:00:23.147413,0.697939655305648,0.01608943326402748,0.1920328824879043,9,10,1,1869,0.07155005994441875,0.9889420956102531,13.235139251968953,0.7820551841954715,PRUNED
444,0.28156960982006146,2026-02-26 14:15:00.497103,2026-02-26 14:15:24.212195,0 days 00:00:23.715092,0.6644390320743658,0.032959290216927783,0.16954199634039607,10,10,1,1830,0.11040879626928449,1.2712045069718159,12.430934955660138,0.7714845813289397,COMPLETE
445,0.14205151059035342,2026-02-26 14:15:24.244519,2026-02-26 14:15:52.684252,0 days 00:00:28.439733,0.7222100720280061,0.024200826787717965,0.18294246669938552,6,10,1,1947,0.03199243962883832,0.7876021714814577,25.8977860037054,0.7575296238280558,PRUNED
446,0.27998848492122075,2026-02-26 14:15:52.713610,2026-02-26 14:16:10.505869,0 days 00:00:17.792259,0.7019942821378369,0.02110870565651967,0.18875965475958967,9,10,1,1971,0.08999920810767453,1.5370250938201304,12.837937288604815,0.7482451320910027,COMPLETE
447,0.13599442697175876,2026-02-26 14:16:10.538634,2026-02-26 14:16:27.838728,0 days 00:00:17.300094,0.7362911527101051,0.02866032931842294,0.1615660313447532,10,10,1,1901,0.15427881155685577,1.0048587737971597,12.388423249092783,0.7656550437849095,PRUNED
448,0.29148991042828826,2026-02-26 14:16:27.868037,2026-02-26 14:17:14.524744,0 days 00:00:46.656707,0.668651672423542,0.0558306689872272,0.05185540532299462,10,10,1,1868,0.060883968223438285,0.49531404781863453,12.01342250477596,0.7876393664904381,COMPLETE
449,0.3154638741447898,2026-02-26 14:17:14.557088,2026-02-26 14:18:28.492085,0 days 00:01:13.934997,0.6920969068407034,0.01257651304768317,0.03390552250732572,9,10,1,2000,0.07844845303877232,0.6965141401377063,13.923853074090532,0.7231482777218944,COMPLETE
450,0.14121860310373655,2026-02-26 14:18:28.524642,2026-02-26 14:18:51.236946,0 days 00:00:22.712304,0.6742175235791303,0.018164333676517923,0.1934445607154202,10,8,1,1916,0.05220350544506319,1.1299709542862892,13.103772239946025,0.7770725725351751,PRUNED
451,0.16856961812849028,2026-02-26 14:18:51.265897,2026-02-26 14:19:15.059380,0 days 00:00:23.793483,0.7089472010865314,0.03522358483413167,0.17937044203183736,10,5,1,1936,9.464615596183855,0.8536435643875415,12.399968702262802,0.7404422051026209,PRUNED
452,0.13593833812491377,2026-02-26 14:19:15.090950,2026-02-26 14:19:33.124161,0 days 00:00:18.033211,0.6564081266778148,0.02385224294701662,0.1854644556990791,7,10,2,1814,0.11048285854838065,0.6196480199007421,12.794729668610474,0.7519343029500197,PRUNED
453,0.14871432274908447,2026-02-26 14:19:33.152893,2026-02-26 14:20:08.988647,0 days 00:00:35.835754,0.6873801520115974,0.016133367836195626,0.19228341888356126,9,10,12,849,0.0869426401108677,0.8234742769787793,16.045099246287652,0.7624802594700032,PRUNED
454,0.2764415108844972,2026-02-26 14:20:09.019731,2026-02-26 14:20:33.515441,0 days 00:00:24.495710,0.7188722419000331,0.008703865135037772,0.17068390266164157,10,10,1,595,0.014718649573441975,1.260143005878335,12.413798221594714,0.7974110204376673,COMPLETE
455,0.1481709306742108,2026-02-26 14:20:33.545724,2026-02-26 14:21:06.502086,0 days 00:00:32.956362,0.7285240965922533,0.004989886629060891,0.17034493479529494,9,6,1,1971,0.02154581840473902,1.9255913348859086,13.526141826812173,0.8055213836018164,PRUNED
456,0.13876088510521248,2026-02-26 14:21:06.530156,2026-02-26 14:21:25.411957,0 days 00:00:18.881801,0.7143565207891297,0.00892375266510945,0.19995020963086657,10,10,1,1947,0.02151693406118668,1.590589813611774,12.797837785803315,0.7871024501985473,PRUNED
457,0.2747663004469486,2026-02-26 14:21:25.439335,2026-02-26 14:21:52.037535,0 days 00:00:26.598200,0.7494192738964279,0.006551101946257533,0.15726537906968985,10,10,2,1017,0.03917614379949485,1.5304358120767796,12.010622850460702,0.8084591047447668,COMPLETE
458,0.14856673960945463,2026-02-26 14:21:52.069548,2026-02-26 14:22:19.180713,0 days 00:00:27.111165,0.7414354113858179,0.005304603713258153,0.15357440530676125,9,10,2,364,0.03735276602084306,2.0081596032443656,44.112744073207246,0.8243653068106465,PRUNED
459,0.27505011072306884,2026-02-26 14:22:19.210593,2026-02-26 14:22:45.627388,0 days 00:00:26.416795,0.7581861488739675,0.006837781476086262,0.15603141311973526,10,10,2,1084,0.030107868532760082,2.3209843866573228,12.005057716618804,0.8289148816742583,COMPLETE
460,0.27670686148788715,2026-02-26 14:22:45.658117,2026-02-26 14:23:11.218637,0 days 00:00:25.560520,0.7523732563587292,0.0074969445240291085,0.14404274611624715,10,10,2,1972,0.03025200684103685,2.370841103121719,12.016491599602787,0.7683630300093828,COMPLETE
461,0.13201000819438174,2026-02-26 14:23:11.253611,2026-02-26 14:23:37.794176,0 days 00:00:26.540565,0.7399351492913308,0.006278978108897302,0.15662695304336977,10,10,2,1140,0.0241280788597498,2.748759915266449,12.0122887585642,0.8214428049326479,PRUNED
462,0.13223089492249876,2026-02-26 14:23:37.823638,2026-02-26 14:24:01.483986,0 days 00:00:23.660348,0.7741936030732517,0.005800943604444276,0.16173456477499634,9,10,1,1063,0.028899271638447396,1.718257235703116,13.123803118814477,0.8327566424608958,PRUNED
463,0.13242226993527326,2026-02-26 14:24:01.511866,2026-02-26 14:24:28.285215,0 days 00:00:26.773349,0.7669207701424702,0.0064917393376414355,0.16649719581811567,10,10,1,997,0.039843914032187615,2.41229119074539,12.48441676889701,0.8114665613323807,PRUNED
464,0.13343485668996616,2026-02-26 14:24:28.314286,2026-02-26 14:24:52.353198,0 days 00:00:24.038912,0.7881593031153954,0.005792976304691322,0.1589351316949921,5,10,1,944,0.040903223795461206,1.7037618613569645,12.765128210224457,0.8393947163020566,PRUNED
465,0.13420440267926312,2026-02-26 14:24:52.382546,2026-02-26 14:25:17.616553,0 days 00:00:25.234007,0.7630678762552129,0.007515285535399432,0.1490982575507186,10,10,2,1071,0.03476205197334928,2.014460859464771,12.004146235731275,0.8483120528503314,PRUNED
466,0.28273871353157165,2026-02-26 14:25:17.645363,2026-02-26 14:25:44.983739,0 days 00:00:27.338376,0.763312966745285,0.004575705384828349,0.1387297629266791,8,10,1,997,0.04660071675421082,2.403642130613958,12.433256004207816,0.8316765727445035,COMPLETE
467,0.13611905855676226,2026-02-26 14:25:45.026876,2026-02-26 14:26:12.288944,0 days 00:00:27.262068,0.7816838247901554,0.010067140834391551,0.13355593967776608,9,10,1,1043,0.028058319044636442,3.4675419495987243,13.324161140460731,0.8133370534185387,PRUNED
468,0.13504776329145324,2026-02-26 14:26:12.318567,2026-02-26 14:26:35.816295,0 days 00:00:23.497728,0.7360997415811663,0.011853191635646554,0.1453116919440092,10,10,1,1011,0.03334263861731617,1.5085620857375335,17.30095777107235,0.8241806800367432,PRUNED
469,0.14186263440024183,2026-02-26 14:26:35.844803,2026-02-26 14:27:02.975226,0 days 00:00:27.130423,0.7488136353954418,0.006694417574470536,0.15030528625196923,9,10,1,1915,0.045157703762673154,1.4198378443619701,12.837625929294505,0.8051723866623084,PRUNED
470,0.27576699412212025,2026-02-26 14:27:03.008029,2026-02-26 14:27:27.688812,0 days 00:00:24.680783,0.7577117251337375,0.00540774944502033,0.16128907460590625,10,10,2,1027,0.06144835082728893,2.1766093508026407,12.005519995317293,0.8229758262854849,COMPLETE
471,0.2803248247492456,2026-02-26 14:27:27.722122,2026-02-26 14:27:53.260822,0 days 00:00:25.538700,0.7735697666489938,0.005077447452429256,0.16566728584150292,10,10,2,2000,0.05657226506551206,2.686946256271503,12.453355227792777,0.8190851308563968,COMPLETE
472,0.28078982595387636,2026-02-26 14:27:53.294704,2026-02-26 14:28:12.279214,0 days 00:00:18.984510,0.7038194047749018,0.00558310631658236,0.1570570288577532,10,10,2,1890,0.04674880956900624,1.9773565491565703,12.454743216769081,0.8295508819296242,COMPLETE
473,0.2878443257602493,2026-02-26 14:28:12.309636,2026-02-26 14:28:38.062584,0 days 00:00:25.752948,0.7573676287451514,0.007742333824358495,0.15867914986637527,10,9,2,956,0.07050732884678466,2.2257784591870986,13.007559730297423,0.8158232484191732,COMPLETE
474,0.27606992897127147,2026-02-26 14:28:38.095200,2026-02-26 14:29:01.689160,0 days 00:00:23.593960,0.7487626011742693,0.004269466593021086,0.15133162555852023,2,10,2,1160,0.025765269135389846,3.479765817260478,12.004159539315424,0.8177851323510527,COMPLETE
475,0.18995035755618495,2026-02-26 14:29:01.722265,2026-02-26 14:29:25.375018,0 days 00:00:23.652753,0.7608017328690992,0.006710815700182774,0.15072606375712677,10,4,2,1118,0.09662686213572451,3.0695462876889237,14.037754958740136,0.8130370466692367,PRUNED
476,0.2829620342493208,2026-02-26 14:29:25.403214,2026-02-26 14:29:51.882941,0 days 00:00:26.479727,0.7813623933295852,0.004741327718919829,0.16077187486900477,10,10,2,1097,0.016580011889431753,1.7300076025462312,12.704253383358157,0.8241558205781662,COMPLETE
477,0.13744452132420906,2026-02-26 14:29:51.920759,2026-02-26 14:30:21.189447,0 days 00:00:29.268688,0.7549530296693127,0.004664559193720717,0.16368677313619728,10,9,2,1034,0.055362790430179214,2.116539963023617,13.549643232662396,0.8045149325156823,PRUNED
478,0.1420717013831508,2026-02-26 14:30:21.219922,2026-02-26 14:30:47.910572,0 days 00:00:26.690650,0.7496970859185627,0.003907597717960536,0.15383670064509777,0,10,1,1026,0.03652640958304494,1.7091801011344316,31.1678095969584,0.8306081038700245,PRUNED
479,0.27490558896796546,2026-02-26 14:30:47.940858,2026-02-26 14:31:13.980640,0 days 00:00:26.039782,0.7329418788396544,0.00570910781220904,0.1997353247770702,10,9,2,1087,0.0761842507955051,1.3390677928710244,12.418027228892914,0.8100998329839868,COMPLETE
480,0.13535731935396586,2026-02-26 14:31:14.014995,2026-02-26 14:31:40.320798,0 days 00:00:26.305803,0.7353935623048872,0.007092026580269214,0.1996920820272164,10,9,1,1193,0.08164927712911316,1.3423430556183031,13.154496347002691,0.855587221381714,PRUNED
481,0.13959286555983894,2026-02-26 14:31:40.356078,2026-02-26 14:32:03.404555,0 days 00:00:23.048477,0.7288837673471756,0.014133127533742395,0.1945111714599433,10,9,1,956,0.13766455141959266,1.3472949219179862,14.519363002587495,0.8086427124179196,PRUNED
482,0.13955952395325924,2026-02-26 14:32:03.434794,2026-02-26 14:32:31.767671,0 days 00:00:28.332877,0.7262705168680929,0.008586249090521192,0.1996575408908899,10,9,1,1088,0.11165984822636395,1.15861283244099,12.481075950778088,0.7999915277194162,PRUNED
483,0.1314708566008534,2026-02-26 14:32:31.797207,2026-02-26 14:33:06.788054,0 days 00:00:34.990847,0.7411601470499978,0.005414678358129958,0.12322655486152401,10,9,1,1132,0.07565353655416004,1.4983656527445826,12.752425384356366,0.796877648784438,PRUNED
484,0.2854467389741185,2026-02-26 14:33:06.817863,2026-02-26 14:33:31.907186,0 days 00:00:25.089323,0.7276750265024309,0.004064537370548898,0.18709708646139595,10,9,1,1077,0.10822367808748562,1.1371082697105905,13.197062601066822,0.809449064360476,COMPLETE
485,0.17486209395732144,2026-02-26 14:33:31.941822,2026-02-26 14:33:57.864334,0 days 00:00:25.922512,0.7168017442538852,0.0061390889268768565,0.192788049266639,10,9,2,1045,0.08912562249099046,1.279581365770667,71.19881187507005,0.7951719289867322,PRUNED
486,0.13302780408201365,2026-02-26 14:33:57.897845,2026-02-26 14:34:15.879125,0 days 00:00:17.981280,0.7082411036906615,0.01049007541755999,0.18742919734387273,10,9,1,1115,0.16094777928332168,1.0753999399302594,12.439455772551977,0.7927681225418924,PRUNED
487,0.14923263747368207,2026-02-26 14:34:15.908955,2026-02-26 14:34:33.202688,0 days 00:00:17.293733,0.74327009332937,2.663577493558571,0.19228419129790877,10,9,7,1079,0.07336698932898328,0.0032100398009905547,12.419246583406386,0.7817771595662659,PRUNED
488,0.13590287591720884,2026-02-26 14:34:33.245398,2026-02-26 14:34:52.509366,0 days 00:00:19.263968,0.6854228496469972,0.020960037618519042,0.19977517976601544,10,9,1,1052,0.04944388123658106,1.4647368283404014,12.004403066575646,0.8018974219384096,PRUNED
489,0.15090981007247667,2026-02-26 14:34:52.542061,2026-02-26 14:35:18.444057,0 days 00:00:25.901996,0.6946626297540005,0.007501311467633798,0.18318985370104826,10,9,10,1110,6.930574648001322,1.0651483351933562,13.592537089967562,0.8417845895847016,PRUNED
490,0.13503639251425126,2026-02-26 14:35:18.473258,2026-02-26 14:35:44.390982,0 days 00:00:25.917724,0.7181435432497169,0.016845105782615215,0.1872649652921526,10,9,1,1169,0.03100024282584632,0.9941283394747428,12.801417678574142,0.9148387998610448,PRUNED
491,0.13686398762333357,2026-02-26 14:35:44.452079,2026-02-26 14:36:02.884377,0 days 00:00:18.432298,0.6991329645675457,0.0037361905379362658,0.19995178967426253,10,9,1,1937,0.404519091561482,1.299783262404648,12.446449150371505,0.7337780023519976,PRUNED
492,0.13231592712314724,2026-02-26 14:36:02.925289,2026-02-26 14:36:24.854612,0 days 00:00:21.929323,0.6799242397927534,0.026520190500919083,0.1772262254910202,8,9,1,991,0.12933441346231966,1.5924754794790843,13.129300473336656,0.7873421055883947,PRUNED
493,0.14564427776724725,2026-02-26 14:36:24.897543,2026-02-26 14:36:48.305348,0 days 00:00:23.407805,0.7289798684720425,0.005636100161831126,0.19314838206613405,10,9,4,1966,0.09422267858252222,0.11243569979732823,12.425969775815163,0.775020845627578,PRUNED
494,0.14091243353457886,2026-02-26 14:36:48.336689,2026-02-26 14:37:11.341090,0 days 00:00:23.004401,0.714388368969011,0.012481626921705085,0.18365676450880714,9,9,2,1901,0.07004336990558932,0.9975196869899497,12.742472452156658,0.7053501572160086,PRUNED
495,0.27702539428473877,2026-02-26 14:37:11.375761,2026-02-26 14:37:29.618273,0 days 00:00:18.242512,0.6964682564628962,0.004512115862201612,0.19261621253610503,10,9,1,475,0.040355974448609985,1.1299432455341054,12.448571204247111,0.8132761149049021,COMPLETE
496,0.1368384549109203,2026-02-26 14:37:29.649094,2026-02-26 14:37:48.391052,0 days 00:00:18.741958,0.7466916637688668,0.008659399745120746,0.1743496713623212,9,10,1,1067,0.061774706509294786,1.849833516776663,13.616540955166629,0.7702899728500443,PRUNED
497,0.2976773842911192,2026-02-26 14:37:48.420282,2026-02-26 14:38:27.040624,0 days 00:00:38.620342,0.6790482391598518,0.02048643622062967,0.09009570622566783,10,9,1,1946,0.18380997797645662,1.2246586538821573,12.981842785670391,0.7421648103924642,COMPLETE
498,0.17076735355634207,2026-02-26 14:38:27.073325,2026-02-26 14:38:55.749894,0 days 00:00:28.676569,0.7316633034840958,0.0253770619234764,0.18681767946640973,10,10,1,1882,0.004743639023343187,0.9385347343618639,57.86723802718929,0.7295786221405272,PRUNED
499,0.13931529166387707,2026-02-26 14:38:55.779041,2026-02-26 14:39:16.748917,0 days 00:00:20.969876,0.706548749510904,0.014983484742449508,0.19407812045304948,9,10,1,1969,0.025122257688567247,0.9062464814107783,12.028501381868924,0.7620755123375516,PRUNED
500,0.13967347032906383,2026-02-26 14:39:16.783480,2026-02-26 14:39:42.639899,0 days 00:00:25.856419,0.7194998807173347,0.017994699776679154,0.1999190277680764,10,9,1,1917,0.01250798020254706,1.4348839323890623,12.337128395876304,0.7803182606582026,PRUNED
501,0.28665683365544065,2026-02-26 14:39:43.260988,2026-02-26 14:40:18.502500,0 days 00:00:35.241512,0.6690139280523643,0.022641808962772483,0.07995163962713038,10,10,2,1873,0.08257228521953239,1.2492358269724952,12.013359697124178,0.7949549282321592,COMPLETE
502,0.147380348594362,2026-02-26 14:40:18.535928,2026-02-26 14:40:36.199120,0 days 00:00:17.663192,0.6876230402315315,0.006116106226362058,0.182934965691271,9,10,2,1145,0.05206611257655675,1.0479785299454587,23.49952996708894,0.7717799246156978,PRUNED
503,0.13423529397850117,2026-02-26 14:40:36.228159,2026-02-26 14:40:57.706130,0 days 00:00:21.477971,0.7063292348035459,0.014510145753929135,0.17614662523406632,10,9,1,1999,0.12094214684968402,0.8785870297821295,12.006863972280364,0.751897135788012,PRUNED
504,0.13904404350344177,2026-02-26 14:40:57.737361,2026-02-26 14:41:15.458667,0 days 00:00:17.721306,0.69154745701642,0.004765287248558007,0.18820662375101563,10,9,1,1921,0.10267033760569731,1.7428599656724513,12.834362046254903,0.7657248016834095,PRUNED
505,0.14335507519658777,2026-02-26 14:41:15.495217,2026-02-26 14:41:34.658784,0 days 00:00:19.163567,0.736195102170084,0.028845395760274926,0.17929346091870746,9,10,1,1952,0.043616589680535306,0.7687891417776487,13.197201678500168,0.8069639979829765,PRUNED
506,0.13519590567173204,2026-02-26 14:41:34.688892,2026-02-26 14:41:53.524475,0 days 00:00:18.835583,0.679241291282858,0.0038450555911119285,0.19273381210763527,10,10,1,1898,0.03392852579555192,1.1269534264788108,12.413848635746158,0.785797515372502,PRUNED
507,0.2826306326977474,2026-02-26 14:41:53.552378,2026-02-26 14:42:11.552426,0 days 00:00:18.000048,0.7215704212895399,0.02069855984388786,0.17008355311825593,9,10,1,1865,0.06762151022132662,0.9041386418253701,12.765669993983979,0.8362521187638509,COMPLETE
508,0.1435139283893738,2026-02-26 14:42:11.588046,2026-02-26 14:42:29.458609,0 days 00:00:17.870563,0.7058342477136994,0.18817893983009404,0.18740463091734094,10,10,1,1976,0.08604878088526646,1.4109295485704358,12.00808258917564,0.758594248142078,PRUNED
509,0.13474364660709226,2026-02-26 14:42:29.500853,2026-02-26 14:42:52.081884,0 days 00:00:22.581031,0.668562522746373,0.017810057547194422,0.19348685719130576,10,9,2,1936,0.05778392606710302,4.261972787765908,12.006069124966809,0.7434913732846735,PRUNED
510,0.2932694696659107,2026-02-26 14:42:52.111506,2026-02-26 14:43:10.586403,0 days 00:00:18.474897,0.6136914700279045,0.00730057905820693,0.18103697759983453,9,10,1,1910,0.07188808719880646,0.7431533666271206,13.63532230245357,0.7783858289710313,COMPLETE
511,0.27967993440405625,2026-02-26 14:43:10.618249,2026-02-26 14:43:33.119985,0 days 00:00:22.501736,0.696938196189307,0.13748539112933328,0.1939996506802622,10,9,1,1972,0.0459237309926218,1.0369434169413634,12.740084810083479,0.7696321851591703,COMPLETE
512,0.14356634044760036,2026-02-26 14:43:33.151941,2026-02-26 14:43:52.299064,0 days 00:00:19.147123,0.6286449934646573,0.009894918031427821,0.18429259114442645,9,10,1,1871,0.09614167516789024,1.5633120791596942,12.410452652722514,0.7902239823508066,PRUNED
513,0.15247285915070025,2026-02-26 14:43:52.333105,2026-02-26 14:44:21.896135,0 days 00:00:29.563030,0.7502054585396764,0.024206962556878004,0.1735903344328599,9,9,3,1943,0.0204254042448785,1.2680616686398345,14.075443692414405,0.7516922594988065,PRUNED
514,0.2855971077143796,2026-02-26 14:44:21.925794,2026-02-26 14:44:45.152812,0 days 00:00:23.227018,0.7172088747471486,0.011842655001609845,0.18844750826679513,10,10,1,1091,0.135619838447006,2.948950743535589,13.229363349024997,0.8205197244512548,COMPLETE
515,0.13221649401024627,2026-02-26 14:44:45.185964,2026-02-26 14:45:05.707817,0 days 00:00:20.521853,0.6765117313320236,0.006324485533529975,0.19978487484754726,10,10,2,1905,0.1115538047386625,0.8730142942943016,12.441142022733583,0.7602048157638923,PRUNED
516,0.13645220702998864,2026-02-26 14:45:05.737970,2026-02-26 14:45:55.179330,0 days 00:00:49.441360,0.767470802228331,0.005075857286654856,0.05489624872106775,10,9,1,1997,0.0543587091025589,0.721936841440601,12.942765700699509,0.7739147299319292,PRUNED
517,0.27970554750993243,2026-02-26 14:45:55.208771,2026-02-26 14:46:15.430660,0 days 00:00:20.221889,0.6403815935554739,0.015890259203152516,0.18030780827228585,9,10,1,1859,0.03783393031078396,1.0839405264742372,12.399329202272533,0.7132421474777775,COMPLETE
518,0.13536481355379584,2026-02-26 14:46:15.465199,2026-02-26 14:46:33.254268,0 days 00:00:17.789069,0.6879079197091852,0.003557218340552634,0.19978138778540924,10,9,1,1945,0.08027104723115902,1.8372934687316385,12.00517608910474,0.7361344434345445,PRUNED
519,0.13515395157275903,2026-02-26 14:46:33.290103,2026-02-26 14:46:54.842359,0 days 00:00:21.552256,0.6641678150353952,0.02044186727545596,0.1892738563146745,10,10,1,1897,0.06358855283605325,0.8913716460959029,12.780976158991358,0.7486841877202043,PRUNED
520,0.27805524530119163,2026-02-26 14:46:54.871169,2026-02-26 14:47:17.863530,0 days 00:00:22.992361,0.7258755627463872,0.029083798422924995,0.16744298559944853,9,10,1,1841,0.0258895785802686,0.5462898773158085,12.4830249789949,0.7989820556383439,COMPLETE
521,0.13615128322986816,2026-02-26 14:47:17.897070,2026-02-26 14:47:48.049442,0 days 00:00:30.152372,0.7117648614896004,0.004111065158490801,0.17628315970482325,10,9,3,1928,0.047961800482004845,1.2109901563217063,13.355804461450896,0.7643239523500763,PRUNED
522,0.13543542733900776,2026-02-26 14:47:48.078824,2026-02-26 14:48:06.697047,0 days 00:00:18.618223,0.700161347560189,0.013899600874059007,0.19382121416306833,10,10,2,1968,0.2139130930556418,0.693439570595715,12.402381234677943,0.7790836834937909,PRUNED
523,0.14569161464089325,2026-02-26 14:48:06.742118,2026-02-26 14:48:24.139560,0 days 00:00:17.397442,0.7427720227197341,0.022923958464310244,0.19995537180699302,9,10,1,2000,0.005760771699316,1.0024830927600439,12.009407171429244,0.7852391415212457,PRUNED
524,0.27506550521081174,2026-02-26 14:48:24.170431,2026-02-26 14:48:52.805432,0 days 00:00:28.635001,0.6819565336670121,0.041200818587214465,0.1845968086060269,10,9,2,1010,0.030957057104774772,1.4297292077702637,12.004956622087557,0.7246596645564094,COMPLETE
525,0.1381939486898287,2026-02-26 14:48:52.838004,2026-02-26 14:49:19.778022,0 days 00:00:26.940018,0.6823554777509004,0.045991624815539804,0.16880694949029112,8,10,2,914,0.028761697939870014,1.615431029829137,12.914207324680012,0.7166133593941566,PRUNED
526,0.2745985913030567,2026-02-26 14:49:19.808597,2026-02-26 14:49:46.011695,0 days 00:00:26.203098,0.6924363428967367,0.042578629347018185,0.1820529434698025,10,9,2,1018,0.031594455301700755,2.2706877477648524,12.004933871571435,0.7298867800243862,COMPLETE
527,0.13462831562915914,2026-02-26 14:49:46.097766,2026-02-26 14:50:08.758056,0 days 00:00:22.660290,0.6982923377280408,0.061684736399630714,0.17291807234757883,8,9,2,972,0.02301180455822783,3.034508630127242,12.48165716212648,0.7195091182630756,PRUNED
528,0.14944553608250727,2026-02-26 14:50:08.827675,2026-02-26 14:50:36.546035,0 days 00:00:27.718360,0.7067045956770959,0.04115413880885339,0.18044926967314984,10,10,2,1000,0.031215481412689615,2.5034710042777304,28.168094340742034,0.7096066655499239,PRUNED
529,0.1400454736747339,2026-02-26 14:50:36.575249,2026-02-26 14:50:54.194310,0 days 00:00:17.619061,0.6892458629025978,0.052618711147810894,0.17339689096713726,10,10,2,930,0.017774080277716892,1.8580141937190577,12.82460782628243,0.7254831856209739,PRUNED
530,0.13516299977811416,2026-02-26 14:50:54.233202,2026-02-26 14:51:29.161250,0 days 00:00:34.928048,0.7285883660096351,0.03640011407133198,0.16466662165864387,9,9,2,993,0.032715873151233435,2.0124012892837055,12.007762840309416,0.6974210724732592,PRUNED
531,0.13654133342451422,2026-02-26 14:51:29.190961,2026-02-26 14:51:52.941070,0 days 00:00:23.750109,0.7120899799155049,0.0491986760818661,0.18234991810236198,10,10,2,1032,0.0367736257602217,2.5242789359853566,15.343336547839058,0.7254663157278548,PRUNED
532,0.13370861716650184,2026-02-26 14:51:52.970877,2026-02-26 14:52:16.102550,0 days 00:00:23.131673,0.6943678174189208,0.039581834193996204,0.1761517846288769,9,9,2,1054,0.02808942410172085,2.236114691587429,13.34256629455801,0.7312544768491881,PRUNED
533,0.13947800230796153,2026-02-26 14:52:16.133201,2026-02-26 14:52:38.150402,0 days 00:00:22.017201,0.7180175029078615,0.04304165229162247,0.18568644297399275,10,10,3,949,0.023583238586457923,2.8233200943031784,12.417300503331527,0.7458343206799845,PRUNED
534,0.2810442062760269,2026-02-26 14:52:38.180747,2026-02-26 14:53:13.452366,0 days 00:00:35.271619,0.7035861518358175,0.08608113344514955,0.10439994641350829,10,10,2,1018,0.03814066856363106,1.6830218754777553,12.008407459805882,0.7214025316325217,COMPLETE
535,0.14327180145178348,2026-02-26 14:53:13.485489,2026-02-26 14:53:39.646490,0 days 00:00:26.161001,0.6846870129518356,0.07150326286242376,0.1819636717262601,10,9,2,1018,0.030396465863865997,2.3462044991450495,12.7891009178131,0.7355494668098168,PRUNED
536,0.13650079005254634,2026-02-26 14:53:39.675861,2026-02-26 14:54:02.323296,0 days 00:00:22.647435,0.7347484299203187,0.03252071882314395,0.1687284758555033,9,10,2,1081,0.04045751538185847,2.0980015145629314,12.466805808666187,0.7244658237963693,PRUNED
537,0.13343859496564184,2026-02-26 14:54:02.352098,2026-02-26 14:54:31.234082,0 days 00:00:28.881984,0.6970500179987232,0.05097179059435731,0.18652189137174888,10,9,2,1042,0.021251053067408904,1.4303153082750075,13.322598055940356,0.7253674168976539,PRUNED
538,0.15897792344105766,2026-02-26 14:54:31.264988,2026-02-26 14:55:05.742826,0 days 00:00:34.477838,0.7213730670503686,0.03486129419984986,0.17790391494806387,9,5,2,1066,0.033510846232431585,0.01944318126268843,12.438598429608664,0.7331924951012121,PRUNED
539,0.13390740769805123,2026-02-26 14:55:05.775821,2026-02-26 14:55:49.505146,0 days 00:00:43.729325,0.6765552383073524,0.029428457719953113,0.18747044150050887,10,6,2,978,0.0417315275881731,3.9033267833591476,12.008637096968894,0.7338430257939983,PRUNED
540,0.1334877526823794,2026-02-26 14:55:49.535000,2026-02-26 14:56:22.937925,0 days 00:00:33.402925,0.7039127812645947,0.041709894408719556,0.14595114202819892,10,9,3,1108,0.048355644675979165,1.4053732378173525,13.842018307490044,0.7158095106502687,PRUNED
541,0.14065353379563245,2026-02-26 14:56:22.968040,2026-02-26 14:56:45.651646,0 days 00:00:22.683606,0.711719785904918,0.02638834783454748,0.1639297816181491,9,9,2,980,0.02765883005835045,0.765852657453535,12.864528094659306,0.741393366072529,PRUNED
542,0.28043266066094963,2026-02-26 14:56:45.683257,2026-02-26 14:57:08.694666,0 days 00:00:23.011409,0.6850553368309241,0.03499530778783176,0.15591125715651696,10,10,2,1048,0.03617167510664236,0.6049785078075843,12.426423745880623,0.7071880670824243,COMPLETE
